epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,317.394,1.67891,1.34391,1.59394,0.59431,0.63525,0.60241,0.14349,2.28939,2.19925,2.2134,0.0017294,0.0017294,0.0017294
43,324.258,1.69382,1.36097,1.63506,0.66166,0.65187,0.6624,0.15999,2.38263,1.80245,2.30036,0.0017228,0.0017228,0.0017228
44,332.312,1.7123,1.39862,1.66097,0.61902,0.62158,0.60582,0.137,2.47464,1.66266,2.31773,0.0017162,0.0017162,0.0017162
45,339.407,1.68706,1.35324,1.64267,0.6219,0.61475,0.61544,0.14229,2.40092,2.02056,2.31401,0.0017096,0.0017096,0.0017096
46,346.182,1.70838,1.3428,1.61786,0.66306,0.68016,0.66352,0.16471,2.33338,1.98645,2.12436,0.001703,0.001703,0.001703
47,354.123,1.70585,1.37174,1.64476,0.62231,0.62842,0.60159,0.12855,2.5376,1.81644,2.34991,0.0016964,0.0016964,0.0016964
48,361.735,1.68874,1.32427,1.62547,0.55839,0.59699,0.52269,0.1081,2.57108,2.14074,2.4739,0.0016898,0.0016898,0.0016898
49,369.333,1.67336,1.31283,1.58393,0.55209,0.61612,0.54552,0.11924,2.52557,1.76133,2.37578,0.0016832,0.0016832,0.0016832
50,377.098,1.63582,1.32333,1.60666,0.49519,0.53005,0.40136,0.07342,2.93087,1.68654,2.92244,0.0016766,0.0016766,0.0016766
51,384.446,1.67835,1.29734,1.58979,0.55689,0.64071,0.56252,0.12918,2.43062,2.02262,2.33062,0.00167,0.00167,0.00167
52,392.095,1.66791,1.29519,1.57343,0.64083,0.67028,0.65918,0.1616,2.2177,2.05723,2.02288,0.0016634,0.0016634,0.0016634
53,399.442,1.66618,1.35412,1.6331,0.64149,0.66393,0.63376,0.16008,2.37011,1.72006,2.23333,0.0016568,0.0016568,0.0016568
54,406.212,1.64559,1.31661,1.5957,0.57752,0.56211,0.5051,0.10575,2.72121,1.82778,2.68363,0.0016502,0.0016502,0.0016502
55,413.359,1.66518,1.32216,1.62338,0.6077,0.63274,0.56799,0.12926,2.54902,1.68943,2.43376,0.0016436,0.0016436,0.0016436
56,420.988,1.65453,1.31523,1.5855,0.62057,0.65242,0.61784,0.13445,2.50849,1.86813,2.45175,0.001637,0.001637,0.001637
57,427.478,1.66595,1.28383,1.61008,0.63142,0.63388,0.59001,0.12129,2.58254,2.07345,2.43419,0.0016304,0.0016304,0.0016304
58,435.499,1.64184,1.26194,1.57748,0.67247,0.70683,0.69277,0.1748,2.39732,1.69048,2.28697,0.0016238,0.0016238,0.0016238
