(001,334.0)
(002,335.0)
(003,332.0)
(004,328.5)
(005,325.5)
(006,328.5)
(007,334.0)
(008,337.5)
(009,330.5)
(010,324.0)
(011,323.0)
(012,324.5)
(013,334.0)
(014,337.0)
(015,327.0)
(016,320.0)
(017,326.5)
(018,335.0)
(019,332.5)
(020,327.0)
(021,325.0)
(022,324.5)
(023,329.5)
(024,332.5)
(025,324.0)
(026,320.0)
(027,329.5)
(028,336.5)
(029,328.5)
(030,321.0)
(031,320.5)
(032,332.5)
(033,334.0)
(034,329.5)
(035,321.5)
(036,319.5)
(037,329.5)
(038,336.0)
(039,328.5)
(040,323.5)
(041,324.0)
(042,327.5)
(043,334.0)
(044,330.0)
(045,324.0)
(046,322.0)
(047,332.0)
(048,333.0)
(049,329.0)
(050,326.0)
(051,325.5)
(052,329.5)
(053,335.5)
(054,328.0)
(055,320.5)
(056,327.0)
(057,332.0)
(058,332.5)
(059,327.5)
(060,324.5)
(061,328.0)
(062,333.0)
(063,329.5)
(064,326.0)
(065,326.0)
(066,329.0)
(067,332.5)
(068,331.0)
(069,329.0)
(070,328.0)
(071,328.5)
(072,328.0)
(073,329.5)
(074,330.0)
(075,327.5)
(076,325.0)
(077,330.0)
(078,333.0)
(079,329.0)
(080,326.0)
(081,328.5)
(082,329.5)
(083,330.5)
(084,330.0)
(085,330.0)
(086,328.5)
(087,329.0)
(088,329.5)
(089,329.5)
(090,329.0)
(091,329.5)
(092,331.0)
(093,329.5)
(094,326.5)
(095,326.5)
(096,328.5)
(097,329.0)
(098,327.0)
(099,326.0)
(100,328.0)
(101,329.5)
(102,328.0)
(103,327.5)
(104,329.0)
(105,327.5)
(106,329.0)
(107,328.5)
(108,329.0)
(109,329.0)
(110,329.0)
(111,327.5)
(112,327.5)
(113,329.0)
(114,329.0)
(115,330.5)
(116,330.0)
(117,328.5)
(118,327.5)
(119,328.5)
(120,330.5)
(121,330.5)
(122,330.0)
(123,329.0)
(124,328.0)
(125,329.0)
(126,330.0)
(127,332.5)
(128,329.0)
(129,324.0)
(130,325.0)
(131,329.5)
(132,328.5)
(133,326.5)
(134,326.5)
(135,328.0)
(136,329.0)
(137,329.5)
(138,329.0)
(139,328.0)
(140,328.5)
(141,328.0)
(142,329.0)
(143,329.0)
(144,329.0)
(145,328.5)
(146,328.0)
(147,329.0)
(148,330.0)
(149,329.5)
(150,327.0)
