epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.72109,3.63686,3.77252,4.1866,0.00049,0.01776,0.00026,0.0001,3.70086,4.1101,4.15047,0.00064,0.00064,0.00064
2,12.3472,2.95307,2.94602,3.6181,0.00137,0.05191,0.00086,0.00024,3.40802,3.95593,3.77819,0.00129571,0.00129571,0.00129571
3,15.6603,2.44124,2.34965,2.78707,0.01429,0.12568,0.01152,0.00316,2.93393,3.78158,3.09502,0.00194706,0.00194706,0.00194706
4,19.409,2.28361,2.06638,2.32746,0.14125,0.09973,0.03788,0.00795,3.1606,3.12181,3.0667,0.0019802,0.0019802,0.0019802
5,23.8905,2.15541,1.93178,2.16523,0.34913,0.36475,0.28957,0.08696,2.31125,2.622,2.24763,0.0019736,0.0019736,0.0019736
6,27.4093,2.09846,1.85177,2.03651,0.47697,0.47404,0.41825,0.11541,2.27886,2.26836,2.2166,0.001967,0.001967,0.001967
7,31.6256,2.01151,1.76484,1.95235,0.49347,0.53415,0.48289,0.15283,2.17359,2.0725,1.98581,0.0019604,0.0019604,0.0019604
8,35.6069,1.91137,1.66136,1.87314,0.42408,0.4918,0.35363,0.0932,2.37223,2.11642,2.11127,0.0019538,0.0019538,0.0019538
9,39.6592,1.92729,1.61445,1.7876,0.49468,0.46675,0.40502,0.09959,2.35989,2.14105,2.07393,0.0019472,0.0019472,0.0019472
10,43.6546,1.88088,1.59434,1.7838,0.54694,0.54645,0.51049,0.16506,2.12075,2.60164,1.94852,0.0019406,0.0019406,0.0019406
11,47.9551,1.8081,1.5699,1.71335,0.58497,0.58149,0.54627,0.17547,2.05594,2.11267,1.82851,0.001934,0.001934,0.001934
12,51.7334,1.82119,1.53166,1.70219,0.53929,0.52732,0.46335,0.11504,2.31107,2.41388,2.02495,0.0019274,0.0019274,0.0019274
13,55.7367,1.75933,1.50372,1.63911,0.62511,0.57377,0.59902,0.17676,2.075,1.80498,1.80113,0.0019208,0.0019208,0.0019208
14,59.4941,1.74757,1.48564,1.60807,0.60996,0.62382,0.62611,0.17573,2.11754,1.73861,1.86669,0.0019142,0.0019142,0.0019142
15,63.5409,1.67339,1.44305,1.61612,0.54254,0.56011,0.52292,0.12108,2.30761,2.18412,2.08275,0.0019076,0.0019076,0.0019076
16,67.6903,1.69923,1.3998,1.57292,0.60757,0.63875,0.63555,0.23161,1.83178,1.95253,1.6676,0.001901,0.001901,0.001901
17,71.7144,1.69983,1.43615,1.58304,0.63316,0.65437,0.66133,0.23899,1.85346,1.61219,1.67615,0.0018944,0.0018944,0.0018944
18,75.7648,1.64135,1.4174,1.5454,0.66048,0.61475,0.65292,0.19187,2.11296,1.7097,1.81366,0.0018878,0.0018878,0.0018878
19,79.5415,1.59778,1.3574,1.49925,0.59112,0.56284,0.5472,0.15172,2.1595,2.03579,1.90487,0.0018812,0.0018812,0.0018812
20,83.9236,1.59118,1.37756,1.50685,0.56087,0.61475,0.58247,0.15844,2.10633,1.7155,1.85428,0.0018746,0.0018746,0.0018746
21,87.8744,1.57288,1.33397,1.47582,0.61899,0.65437,0.6492,0.17296,2.10866,1.75636,1.79619,0.001868,0.001868,0.001868
22,92.2605,1.55133,1.36129,1.48238,0.52801,0.60383,0.51177,0.12268,2.13927,1.87912,1.87563,0.0018614,0.0018614,0.0018614
23,96.0657,1.5238,1.30787,1.44898,0.5521,0.65847,0.57158,0.15832,2.084,1.87963,1.83957,0.0018548,0.0018548,0.0018548
24,99.9177,1.50341,1.32069,1.46025,0.55435,0.53689,0.51092,0.12727,2.25968,1.72886,1.95422,0.0018482,0.0018482,0.0018482
25,103.906,1.53204,1.29086,1.43394,0.58903,0.70082,0.62412,0.2057,2.00263,1.85023,1.73426,0.0018416,0.0018416,0.0018416
26,107.944,1.54387,1.28351,1.44592,0.64436,0.67573,0.65568,0.19019,2.01839,1.90646,1.7843,0.001835,0.001835,0.001835
27,111.411,1.47974,1.28161,1.39508,0.60088,0.6694,0.59579,0.18845,1.96363,1.78188,1.73142,0.0018284,0.0018284,0.0018284
28,115.087,1.48723,1.24559,1.41188,0.56519,0.64208,0.56128,0.14472,2.07707,1.82968,1.83895,0.0018218,0.0018218,0.0018218
29,119.605,1.47437,1.27666,1.41023,0.68079,0.69536,0.70648,0.20757,1.93895,2.0914,1.67608,0.0018152,0.0018152,0.0018152
30,123.48,1.48737,1.27064,1.41025,0.65367,0.70082,0.68981,0.2085,1.96595,1.75698,1.74364,0.0018086,0.0018086,0.0018086
31,127.305,1.46047,1.26953,1.40619,0.6639,0.68033,0.68906,0.20968,1.93157,1.79271,1.72773,0.001802,0.001802,0.001802
32,131.333,1.48121,1.24401,1.39636,0.58828,0.65586,0.59762,0.1618,2.05006,1.89101,1.77581,0.0017954,0.0017954,0.0017954
33,134.877,1.48579,1.2587,1.36482,0.65792,0.73831,0.70956,0.2202,1.93583,1.67756,1.69934,0.0017888,0.0017888,0.0017888
34,138.878,1.46253,1.23613,1.39329,0.69643,0.69889,0.71729,0.22352,1.88611,1.61966,1.66518,0.0017822,0.0017822,0.0017822
35,142.843,1.42887,1.24977,1.35354,0.62186,0.67486,0.67614,0.19845,1.963,1.69493,1.70705,0.0017756,0.0017756,0.0017756
36,147.032,1.42438,1.21053,1.36783,0.64543,0.69536,0.66553,0.18772,1.99433,1.71995,1.73324,0.001769,0.001769,0.001769
37,150.64,1.45069,1.23272,1.38303,0.72446,0.70902,0.69893,0.22009,1.91924,1.62059,1.6364,0.0017624,0.0017624,0.0017624
38,154.649,1.41746,1.2066,1.37824,0.73395,0.70355,0.73515,0.22003,1.98837,1.61372,1.69953,0.0017558,0.0017558,0.0017558
39,159.24,1.41928,1.19105,1.35609,0.67056,0.75546,0.70285,0.20604,2.00463,1.62883,1.72892,0.0017492,0.0017492,0.0017492
40,163.01,1.41154,1.19921,1.36163,0.72007,0.72951,0.76617,0.25627,1.92134,1.53615,1.66053,0.0017426,0.0017426,0.0017426
41,167.036,1.42729,1.18201,1.34473,0.71338,0.73104,0.75586,0.26953,1.85696,1.53717,1.6094,0.001736,0.001736,0.001736
42,170.918,1.40633,1.18197,1.36082,0.71,0.68306,0.73122,0.25957,1.86481,1.46092,1.64453,0.0017294,0.0017294,0.0017294
43,175.223,1.48051,1.23096,1.37879,0.66555,0.73672,0.70841,0.20717,1.93208,1.81647,1.70377,0.0017228,0.0017228,0.0017228
44,179.26,1.39701,1.18508,1.36645,0.71032,0.74044,0.7421,0.21671,2.00762,1.67172,1.72206,0.0017162,0.0017162,0.0017162
45,183.009,1.40999,1.18659,1.33394,0.72144,0.75009,0.76779,0.2684,1.82978,1.67982,1.6238,0.0017096,0.0017096,0.0017096
46,186.735,1.41112,1.16695,1.33793,0.70578,0.71311,0.71632,0.21435,2.06551,1.66267,1.76358,0.001703,0.001703,0.001703
47,191.205,1.39769,1.16104,1.33244,0.7557,0.75956,0.78589,0.30684,1.72751,1.54286,1.52487,0.0016964,0.0016964,0.0016964
48,195.232,1.38473,1.14236,1.32318,0.72482,0.79372,0.7826,0.27975,1.85649,1.46089,1.59354,0.0016898,0.0016898,0.0016898
49,199.527,1.39747,1.13209,1.33645,0.6825,0.71654,0.71603,0.26782,1.80222,1.45606,1.59741,0.0016832,0.0016832,0.0016832
50,203.285,1.37996,1.11403,1.30768,0.74053,0.76776,0.76409,0.29467,1.81673,1.30191,1.52875,0.0016766,0.0016766,0.0016766
51,207.247,1.38726,1.13265,1.33286,0.291,0.34973,0.22816,0.07236,2.13123,4.46447,1.8799,0.00167,0.00167,0.00167
52,211.261,1.31371,1.0478,1.28103,0.71564,0.68716,0.70878,0.28232,1.83274,1.44548,1.58166,0.0016634,0.0016634,0.0016634
53,215.109,1.34091,1.0597,1.27296,0.733,0.78383,0.77906,0.28389,1.93096,1.46294,1.63326,0.0016568,0.0016568,0.0016568
54,218.848,1.30641,1.02289,1.28695,0.69345,0.68916,0.6886,0.21872,2.14137,1.38579,1.83405,0.0016502,0.0016502,0.0016502
55,222.837,1.36755,1.0682,1.31599,0.62776,0.70729,0.62936,0.14773,2.5276,1.57384,2.18801,0.0016436,0.0016436,0.0016436
56,227.122,1.35522,1.09505,1.30246,0.67132,0.68852,0.6643,0.18846,2.31813,1.35762,2.03972,0.001637,0.001637,0.001637
57,230.911,1.29488,1.03578,1.28047,0.75522,0.79508,0.826,0.3329,1.76712,1.0823,1.48935,0.0016304,0.0016304,0.0016304
58,234.955,1.27615,0.98099,1.26978,0.73032,0.75842,0.77666,0.29015,1.97467,1.28222,1.6905,0.0016238,0.0016238,0.0016238
59,238.777,1.30697,1.0038,1.27977,0.71941,0.79508,0.78745,0.28295,2.01767,1.15651,1.73954,0.0016172,0.0016172,0.0016172
60,242.728,1.30636,1.01374,1.2855,0.68882,0.72879,0.71409,0.20677,2.30715,1.29426,1.95764,0.0016106,0.0016106,0.0016106
61,246.656,1.31466,0.99917,1.28499,0.76666,0.77652,0.81422,0.349,1.7993,1.24917,1.50982,0.001604,0.001604,0.001604
62,250.917,1.32055,1.03851,1.27629,0.76423,0.77936,0.80253,0.39724,1.72328,1.04027,1.50136,0.0015974,0.0015974,0.0015974
63,254.835,1.3107,1.02748,1.30953,0.70624,0.79808,0.79985,0.34794,1.79037,1.17714,1.53052,0.0015908,0.0015908,0.0015908
64,258.221,1.29389,1.00462,1.27818,0.76504,0.81844,0.82945,0.47094,1.42806,1.08409,1.28693,0.0015842,0.0015842,0.0015842
65,262.09,1.28266,0.99351,1.27415,0.78368,0.79781,0.82814,0.3522,1.92894,1.08618,1.61692,0.0015776,0.0015776,0.0015776
66,266.067,1.26757,0.99145,1.23628,0.74435,0.81541,0.82481,0.36441,1.91555,1.15737,1.57705,0.001571,0.001571,0.001571
67,269.905,1.29189,0.98897,1.26868,0.70493,0.81148,0.7971,0.3128,1.96944,1.19739,1.79301,0.0015644,0.0015644,0.0015644
68,274.134,1.32519,0.97666,1.26466,0.68445,0.80328,0.79246,0.34472,1.69103,1.20317,1.50841,0.0015578,0.0015578,0.0015578
69,278.052,1.24476,0.9607,1.23731,0.74409,0.81428,0.81894,0.27417,2.15491,1.09214,1.80313,0.0015512,0.0015512,0.0015512
70,282.126,1.22711,0.9261,1.21808,0.77168,0.82189,0.83831,0.4294,1.51177,0.94087,1.33088,0.0015446,0.0015446,0.0015446
71,286.58,1.26484,0.93215,1.24325,0.76526,0.81557,0.83842,0.37806,1.7523,1.02126,1.46509,0.001538,0.001538,0.001538
72,290.271,1.24488,0.95329,1.23599,0.73122,0.7582,0.76009,0.23814,2.27773,1.22185,1.94684,0.0015314,0.0015314,0.0015314
73,294.377,1.20077,0.91312,1.2128,0.74907,0.83194,0.83269,0.32271,2.03769,1.15401,1.69401,0.0015248,0.0015248,0.0015248
74,298.328,1.23981,0.93431,1.22273,0.73308,0.78789,0.78015,0.27401,2.24629,1.04912,1.98192,0.0015182,0.0015182,0.0015182
75,301.987,1.26647,0.94515,1.23797,0.76527,0.79725,0.82574,0.3128,2.13435,1.03432,1.82448,0.0015116,0.0015116,0.0015116
76,305.974,1.25274,0.94733,1.25694,0.75492,0.75273,0.76173,0.25725,2.2925,1.07717,1.96975,0.001505,0.001505,0.001505
77,309.372,1.23566,0.90756,1.25017,0.74828,0.78142,0.77462,0.2387,2.32748,1.12833,2.00423,0.0014984,0.0014984,0.0014984
78,313.564,1.19347,0.91258,1.20996,0.74314,0.83197,0.80771,0.32119,1.94464,1.2584,1.63768,0.0014918,0.0014918,0.0014918
79,317.497,1.21268,0.90831,1.22108,0.75327,0.80191,0.81591,0.30877,1.88297,1.03029,1.59018,0.0014852,0.0014852,0.0014852
80,321.516,1.211,0.88803,1.20815,0.75177,0.82787,0.82517,0.31864,1.87192,0.97207,1.53536,0.0014786,0.0014786,0.0014786
81,325.547,1.1965,0.9073,1.21314,0.76615,0.81458,0.83189,0.35945,1.68773,0.99519,1.47856,0.001472,0.001472,0.001472
82,329.566,1.20527,0.90226,1.21625,0.76685,0.78279,0.82548,0.35845,1.73432,0.95402,1.48873,0.0014654,0.0014654,0.0014654
