(001, 978.0)
(002, 975.0)
(003, 974.0)
(004, 975.0)
(005, 979.0)
(006, 979.0)
(007, 978.0)
(008, 975.0)
(009, 975.0)
(010, 978.0)
(011, 976.0)
(012, 974.0)
(013, 974.0)
(014, 978.5)
(015, 979.5)
(016, 979.0)
(017, 978.5)
(018, 976.5)
(019, 974.5)
(020, 977.0)
(021, 981.0)
(022, 978.0)
(023, 972.0)
(024, 968.0)
(025, 965.5)
(026, 973.0)
(027, 977.0)
(028, 979.0)
(029, 975.0)
(030, 974.0)
(031, 975.0)
(032, 978.0)
(033, 978.5)
(034, 974.0)
(035, 968.5)
(036, 972.5)
(037, 980.5)
(038, 979.0)
(039, 968.0)
(040, 962.0)
(041, 969.5)
(042, 981.5)
(043, 977.5)
(044, 964.5)
(045, 962.0)
(046, 976.0)
(047, 982.0)
(048, 979.5)
(049, 970.5)
(050, 969.5)
(051, 975.5)
(052, 981.0)
(053, 980.0)
(054, 973.0)
(055, 971.0)
(056, 975.0)
(057, 980.0)
(058, 980.5)
(059, 973.5)
(060, 972.0)
(061, 975.5)
(062, 979.5)
(063, 969.0)
(064, 964.0)
(065, 975.0)
(066, 977.0)
(067, 969.0)
(068, 969.5)
(069, 977.0)
(070, 977.5)
(071, 971.0)
(072, 971.0)
(073, 976.5)
(074, 980.0)
(075, 977.5)
(076, 978.5)
(077, 975.5)
(078, 973.5)
(079, 974.0)
(080, 977.0)
(081, 972.5)
(082, 974.5)
(083, 980.0)
(084, 979.5)
(085, 976.0)
(086, 968.5)
(087, 973.5)
(088, 981.0)
(089, 978.5)
(090, 968.0)
(091, 964.5)
(092, 973.0)
(093, 981.5)
(094, 980.5)
(095, 967.0)
(096, 962.0)
(097, 975.5)
(098, 981.0)
(099, 981.0)
(100, 967.0)
(101, 963.5)
(102, 972.0)
(103, 982.5)
(104, 981.5)
(105, 972.5)
(106, 964.5)
(107, 967.5)
(108, 973.0)
(109, 980.5)
(110, 981.0)
(111, 968.5)
(112, 961.0)
(113, 966.0)
(114, 980.0)
(115, 982.0)
(116, 974.0)
(117, 963.5)
(118, 963.0)
(119, 976.5)
(120, 982.0)
(121, 978.0)
(122, 969.5)
(123, 969.0)
(124, 978.0)
(125, 981.0)
(126, 978.0)
(127, 974.0)
(128, 973.0)
(129, 975.5)
(130, 977.0)
(131, 975.5)
(132, 975.0)
(133, 975.0)
(134, 976.5)
(135, 975.5)
(136, 974.5)
(137, 974.0)
(138, 974.0)
(139, 974.5)
(140, 975.0)
(141, 976.5)
(142, 976.0)
(143, 975.0)
(144, 974.0)
(145, 975.0)
(146, 974.0)
(147, 975.5)
(148, 976.0)
(149, 976.5)
(150, 976.0)
