(001, 264.0, N/A)
(002, 264.0, N/A)
(003, 263.0, N/A)
(004, 260.5, N/A)
(005, 261.0, N/A)
(006, 268.0, N/A)
(007, 268.5, N/A)
(008, 265.5, N/A)
(009, 266.5, N/A)
(010, 264.5, N/A)
(011, 262.5, 264.444)
(012, 264.5, 261.378)
(013, 269.5, 262.407)
(014, 267.0, 263.94)
(015, 267.5, 262.572)
(016, 264.0, 262.318)
(017, 260.0, 262.973)
(018, 257.5, 261.162)
(019, 259.5, 258.173)
(020, 264.0, 260.286)
(021, 272.5, 262.867)
(022, 263.5, 267.374)
(023, 254.0, 263.887)
(024, 253.0, 260.066)
(025, 263.5, 259.756)
(026, 270.0, 265.216)
(027, 266.0, 269.138)
(028, 259.5, 267.054)
(029, 257.0, 263.328)
(030, 262.5, 260.428)
(031, 273.0, 263.445)
(032, 273.5, 267.131)
(033, 266.5, 268.394)
(034, 259.0, 265.416)
(035, 253.5, 260.43)
(036, 259.5, 256.84)
(037, 268.0, 261.078)
(038, 273.5, 265.235)
(039, 269.5, 265.272)
(040, 260.0, 265.299)
(041, 254.0, 260.291)
(042, 258.0, 259.907)
(043, 264.5, 261.411)
(044, 272.0, 264.951)
(045, 269.5, 265.967)
(046, 261.0, 266.154)
(047, 254.5, 261.562)
(048, 257.5, 260.1)
(049, 266.5, 261.297)
(050, 271.5, 265.887)
(051, 265.0, 268.237)
(052, 263.0, 265.171)
(053, 259.5, 263.446)
(054, 260.0, 261.845)
(055, 267.5, 261.444)
(056, 270.5, 265.522)
(057, 263.0, 267.591)
(058, 255.0, 263.706)
(059, 257.0, 258.95)
(060, 266.5, 259.395)
(061, 268.0, 264.962)
(062, 262.5, 267.321)
(063, 261.0, 264.771)
(064, 260.0, 263.67)
(065, 262.5, 261.046)
(066, 264.5, 263.082)
(067, 264.0, 266.836)
(068, 263.5, 266.453)
(069, 264.0, 265.35)
(070, 263.5, 265.002)
(071, 264.0, 262.918)
(072, 263.0, 265.661)
(073, 264.0, 265.127)
(074, 267.5, 263.236)
(075, 270.5, 264.164)
(076, 262.5, 266.661)
(077, 259.0, 263.343)
(078, 264.0, 259.514)
(079, 269.0, 262.357)
(080, 264.5, 266.349)
(081, 264.5, 262.109)
(082, 266.0, 262.051)
(083, 265.5, 262.629)
(084, 265.5, 262.192)
(085, 262.5, 264.486)
(086, 261.0, 263.465)
(087, 263.0, 260.663)
(088, 267.0, 261.532)
(089, 267.0, 263.312)
(090, 264.5, 265.575)
(091, 264.0, 262.25)
(092, 264.0, 262.029)
(093, 264.0, 262.223)
(094, 262.0, 264.473)
(095, 263.5, 261.648)
(096, 266.0, 262.332)
(097, 265.5, 263.205)
(098, 261.5, 264.859)
(099, 259.0, 263.223)
(100, 261.5, 262.598)
(101, 264.5, 262.096)
(102, 267.0, 263.593)
(103, 264.0, 266.605)
(104, 262.0, 265.144)
(105, 261.0, 264.088)
(106, 262.5, 263.793)
(107, 265.0, 262.85)
(108, 265.5, 264.177)
(109, 261.5, 266.174)
(110, 260.0, 263.886)
(111, 264.0, 261.104)
(112, 267.5, 263.237)
(113, 268.5, 264.797)
(114, 264.0, 266.893)
(115, 261.0, 264.709)
(116, 260.5, 263.058)
(117, 263.0, 260.872)
(118, 265.0, 262.466)
(119, 263.5, 265.695)
(120, 262.5, 264.692)
(121, 262.0, 263.931)
(122, 264.5, 261.758)
(123, 268.0, 263.337)
(124, 263.5, 267.036)
(125, 258.5, 265.008)
(126, 260.0, 262.573)
(127, 265.0, 261.305)
(128, 267.5, 263.778)
(129, 266.5, 264.659)
(130, 263.0, 266.094)
(131, 261.5, 264.193)
(132, 264.0, 261.302)
(133, 263.5, 264.861)
(134, 263.0, 265.021)
(135, 264.0, 262.701)
(136, 264.5, 262.749)
(137, 262.5, 264.745)
(138, 263.5, 261.838)
(139, 266.0, 262.718)
(140, 264.0, 266.1)
(141, 261.0, 265.04)
(142, 261.5, 263.565)
(143, 265.5, 261.934)
(144, 266.5, 263.747)
(145, 265.0, 263.892)
(146, 261.5, 265.218)
(147, 259.5, 263.647)
(148, 261.5, 262.829)
(149, 264.0, 261.984)
(150, 263.0, 265.583)
