epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.91838,3.65807,3.57485,4.14639,0.00047,0.01776,0.00026,0.0001,3.70169,4.11869,4.13547,0.00064,0.00064,0.00064
2,15.2333,3.34053,2.89298,3.58297,0.00279,0.11202,0.00162,0.00055,3.67851,3.72042,4.04302,0.00129571,0.00129571,0.00129571
3,23.8788,2.79659,2.60293,2.92711,0.03956,0.04645,0.0055,0.00135,3.846,3.63221,4.17533,0.00194706,0.00194706,0.00194706
4,31.8562,2.61766,2.3257,2.559,0.19312,0.21721,0.08361,0.0186,2.98147,4.58997,3.25374,0.0019802,0.0019802,0.0019802
5,39.5565,2.50723,2.2451,2.47146,0.18802,0.21038,0.09615,0.0177,3.10256,3.79434,3.16604,0.0019736,0.0019736,0.0019736
6,47.0295,2.3955,2.13095,2.33561,0.48516,0.37977,0.33956,0.08174,2.46923,2.33934,2.40347,0.001967,0.001967,0.001967
7,54.4787,2.31572,2.03915,2.29987,0.48728,0.39208,0.35075,0.08731,2.28819,2.69565,2.24518,0.0019604,0.0019604,0.0019604
8,61.9986,2.25352,1.96971,2.22459,0.3035,0.35109,0.20291,0.04304,2.74316,3.61671,2.6151,0.0019538,0.0019538,0.0019538
9,69.435,2.19299,1.92331,2.13142,0.33311,0.3347,0.22201,0.04373,2.7449,2.54797,2.69481,0.0019472,0.0019472,0.0019472
10,76.9756,2.18555,1.90275,2.09201,0.5614,0.53005,0.50657,0.12955,2.27344,2.29526,2.15591,0.0019406,0.0019406,0.0019406
11,84.3434,2.14661,1.80827,2.02931,0.41995,0.45219,0.32298,0.07157,2.51473,2.38069,2.2872,0.001934,0.001934,0.001934
12,91.8947,2.08193,1.77319,1.97375,0.56985,0.47678,0.45738,0.11163,2.27924,2.61852,2.16966,0.0019274,0.0019274,0.0019274
13,98.9134,2.07787,1.74387,1.9805,0.5379,0.45492,0.40211,0.09804,2.44896,2.2348,2.34253,0.0019208,0.0019208,0.0019208
14,106.929,2.01921,1.68931,1.92584,0.4923,0.48748,0.42041,0.10025,2.43566,1.95989,2.26848,0.0019142,0.0019142,0.0019142
