epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.08346,3.58148,3.53141,4.11015,0.00049,0.01776,0.00026,0.0001,3.71654,4.1249,4.15848,0.00064,0.00064,0.00064
2,12.7751,3.00151,2.74621,3.43939,0.00096,0.04098,0.00054,0.00016,3.56621,3.92208,3.88482,0.00129571,0.00129571,0.00129571
3,16.1929,2.66566,2.3078,2.81902,0.00518,0.07923,0.02362,0.00467,3.40322,3.49828,3.44082,0.00194706,0.00194706,0.00194706
4,20.1536,2.40954,2.04311,2.44246,0.29878,0.13661,0.0997,0.02145,2.76204,2.873,2.94374,0.0019802,0.0019802,0.0019802
5,24.5761,2.22207,1.85025,2.27871,0.37996,0.27186,0.21263,0.04639,2.65223,2.24425,2.77108,0.0019736,0.0019736,0.0019736
6,28.2456,2.11771,1.75532,2.13541,0.50044,0.4918,0.43607,0.15391,2.1439,2.30742,2.08712,0.001967,0.001967,0.001967
7,32.2568,2.05391,1.68759,2.0603,0.47636,0.5041,0.43154,0.13302,2.3271,1.95677,2.2215,0.0019604,0.0019604,0.0019604
8,36.2649,1.92751,1.61958,1.97183,0.5313,0.56834,0.49178,0.16428,2.1487,1.87435,2.12738,0.0019538,0.0019538,0.0019538
9,40.3893,1.91264,1.51651,1.87598,0.47088,0.45902,0.39956,0.09173,2.4515,2.04545,2.35083,0.0019472,0.0019472,0.0019472
10,44.3149,1.87714,1.50308,1.86006,0.62882,0.60109,0.59537,0.20513,1.96597,1.79455,1.88968,0.0019406,0.0019406,0.0019406
11,48.7551,1.78386,1.46608,1.76795,0.64127,0.63494,0.6247,0.21645,1.91261,1.90318,1.85459,0.001934,0.001934,0.001934
12,52.455,1.81299,1.43699,1.7937,0.55608,0.59426,0.52217,0.1421,2.24667,1.90883,2.13935,0.0019274,0.0019274,0.0019274
13,56.4883,1.73385,1.40339,1.71391,0.63641,0.64322,0.59393,0.16623,2.10672,1.66928,2.00939,0.0019208,0.0019208,0.0019208
14,60.324,1.71021,1.36856,1.65441,0.66098,0.65789,0.66032,0.21005,2.03686,1.71836,1.94672,0.0019142,0.0019142,0.0019142
15,64.5338,1.66692,1.34584,1.69978,0.5,0.53416,0.43851,0.10447,2.42664,1.82491,2.32733,0.0019076,0.0019076,0.0019076
16,68.5852,1.67271,1.36131,1.65428,0.64686,0.63561,0.65017,0.21448,1.98773,1.60488,1.92639,0.001901,0.001901,0.001901
17,72.4792,1.64628,1.35099,1.64614,0.67389,0.68169,0.68995,0.25294,1.79006,1.52507,1.72482,0.0018944,0.0018944,0.0018944
18,76.5647,1.62378,1.32776,1.62339,0.63937,0.62247,0.60508,0.16729,2.11895,1.72293,2.02229,0.0018878,0.0018878,0.0018878
19,80.2905,1.55745,1.27349,1.55343,0.58244,0.60792,0.53932,0.12621,2.41975,1.77012,2.35254,0.0018812,0.0018812,0.0018812
20,84.7749,1.60317,1.29368,1.59368,0.60347,0.61339,0.58335,0.14861,2.13467,1.84398,2.00471,0.0018746,0.0018746,0.0018746
21,88.849,1.54727,1.26924,1.55113,0.61299,0.64754,0.61473,0.16751,2.16219,1.73456,2.07053,0.001868,0.001868,0.001868
22,93.1114,1.53177,1.30157,1.56484,0.46088,0.57692,0.43015,0.09719,2.38091,1.7876,2.23869,0.0018614,0.0018614,0.0018614
23,96.9624,1.50533,1.25268,1.52614,0.62103,0.62295,0.59187,0.1428,2.21142,1.7246,2.06495,0.0018548,0.0018548,0.0018548
24,100.864,1.50531,1.23319,1.55366,0.66445,0.63031,0.61616,0.16021,2.20706,1.51756,2.02318,0.0018482,0.0018482,0.0018482
25,104.895,1.4853,1.22519,1.49142,0.62564,0.70082,0.67689,0.22148,1.97297,1.67975,1.90911,0.0018416,0.0018416,0.0018416
26,109.03,1.49617,1.2185,1.50661,0.69916,0.69536,0.70297,0.20124,1.9755,1.73492,1.87244,0.001835,0.001835,0.001835
27,112.373,1.45878,1.20869,1.46804,0.6356,0.69339,0.63273,0.20209,2.01384,1.72891,1.93444,0.0018284,0.0018284,0.0018284
28,116.01,1.47329,1.18848,1.48703,0.64572,0.69262,0.66677,0.18912,2.0186,1.7786,1.9533,0.0018218,0.0018218,0.0018218
29,120.383,1.46636,1.23583,1.49199,0.65513,0.70628,0.66792,0.19079,1.95045,1.78754,1.8436,0.0018152,0.0018152,0.0018152
30,124.612,1.4676,1.21761,1.4973,0.66844,0.71038,0.65387,0.17234,2.2305,1.68989,2.11725,0.0018086,0.0018086,0.0018086
31,128.471,1.45459,1.2183,1.49315,0.65743,0.70002,0.69234,0.19591,2.06857,1.7578,1.92481,0.001802,0.001802,0.001802
32,132.536,1.46761,1.20215,1.47154,0.63719,0.64208,0.58769,0.14351,2.0886,2.063,1.97984,0.0017954,0.0017954,0.0017954
33,136.042,1.47104,1.22042,1.44385,0.62828,0.68443,0.66772,0.17562,2.23792,1.71456,2.18902,0.0017888,0.0017888,0.0017888
34,140.009,1.4546,1.1881,1.47994,0.71399,0.76093,0.74328,0.2522,1.86492,1.50805,1.74297,0.0017822,0.0017822,0.0017822
35,144.25,1.43899,1.19562,1.44734,0.71574,0.70219,0.75651,0.26409,1.87043,1.48832,1.74237,0.0017756,0.0017756,0.0017756
36,148.42,1.42134,1.16966,1.44747,0.68347,0.66667,0.69302,0.19899,2.08795,1.58632,1.94006,0.001769,0.001769,0.001769
37,151.715,1.42563,1.17986,1.44785,0.70134,0.70257,0.6999,0.19758,2.03183,1.65312,1.88907,0.0017624,0.0017624,0.0017624
38,155.893,1.39663,1.14802,1.46131,0.69497,0.72832,0.70693,0.19427,2.02448,1.76731,1.88483,0.0017558,0.0017558,0.0017558
39,159.809,1.42343,1.15178,1.45089,0.72851,0.75,0.75227,0.25544,1.88467,1.53242,1.76084,0.0017492,0.0017492,0.0017492
40,163.619,1.39435,1.16162,1.44583,0.62722,0.65967,0.64857,0.17163,2.18827,1.78026,2.04432,0.0017426,0.0017426,0.0017426
41,167.655,1.40782,1.12503,1.41405,0.67327,0.75137,0.7162,0.20245,2.17278,1.62769,2.07375,0.001736,0.001736,0.001736
42,171.394,1.34936,1.07765,1.41207,0.68833,0.7582,0.73482,0.28364,1.75971,1.25042,1.74397,0.0017294,0.0017294,0.0017294
43,175.897,1.4189,1.08679,1.41668,0.71673,0.7459,0.74784,0.27526,1.91485,1.2397,1.75926,0.0017228,0.0017228,0.0017228
