(001,394.0)
(002,394.0)
(003,392.0)
(004,391.5)
(005,393.0)
(006,400.5)
(007,401.0)
(008,396.5)
(009,397.5)
(010,393.5)
(011,393.0)
(012,395.0)
(013,400.5)
(014,397.0)
(015,401.0)
(016,396.5)
(017,389.5)
(018,385.5)
(019,387.5)
(020,395.0)
(021,401.5)
(022,392.5)
(023,382.5)
(024,382.5)
(025,393.5)
(026,402.0)
(027,394.0)
(028,389.0)
(029,386.5)
(030,394.0)
(031,403.0)
(032,404.0)
(033,396.0)
(034,390.5)
(035,383.0)
(036,388.5)
(037,399.5)
(038,404.5)
(039,401.0)
(040,389.0)
(041,383.0)
(042,390.5)
(043,396.5)
(044,402.0)
(045,401.0)
(046,390.5)
(047,384.0)
(048,389.0)
(049,397.0)
(050,401.5)
(051,399.0)
(052,393.5)
(053,391.5)
(054,391.5)
(055,399.5)
(056,401.5)
(057,392.5)
(058,385.5)
(059,388.0)
(060,396.0)
(061,397.5)
(062,393.0)
(063,391.5)
(064,391.5)
(065,392.5)
(066,394.0)
(067,394.0)
(068,393.5)
(069,393.0)
(070,395.0)
(071,394.0)
(072,394.5)
(073,394.5)
(074,401.5)
(075,401.0)
(076,393.0)
(077,392.5)
(078,394.5)
(079,400.0)
(080,395.0)
(081,394.0)
(082,395.5)
(083,396.5)
(084,395.5)
(085,392.0)
(086,393.0)
(087,394.0)
(088,399.5)
(089,396.0)
(090,396.0)
(091,394.5)
(092,394.0)
(093,394.0)
(094,393.0)
(095,394.0)
(096,397.0)
(097,396.0)
(098,393.0)
(099,390.5)
(100,392.0)
(101,396.0)
(102,397.5)
(103,394.5)
(104,393.0)
(105,392.5)
(106,393.0)
(107,395.5)
(108,394.5)
(109,390.5)
(110,391.0)
(111,395.0)
(112,397.5)
(113,399.0)
(114,393.5)
(115,392.0)
(116,392.0)
(117,393.0)
(118,395.5)
(119,393.5)
(120,392.0)
(121,392.0)
(122,394.5)
(123,397.0)
(124,392.5)
(125,390.5)
(126,391.0)
(127,394.5)
(128,399.5)
(129,395.5)
(130,392.0)
(131,394.0)
(132,393.5)
(133,394.5)
(134,392.0)
(135,394.5)
(136,395.0)
(137,393.5)
(138,394.5)
(139,395.5)
(140,393.5)
(141,392.0)
(142,393.5)
(143,395.5)
(144,397.0)
(145,394.5)
(146,392.5)
(147,391.5)
(148,392.0)
(149,394.5)
(150,394.0)
