epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,311.982,1.69022,1.37944,1.49396,0.6511,0.63798,0.60821,0.15217,2.22562,2.61451,1.94876,0.0017294,0.0017294,0.0017294
43,318.855,1.71443,1.38203,1.52972,0.61794,0.63413,0.61448,0.143,2.33389,1.97121,2.03916,0.0017228,0.0017228,0.0017228
44,326.978,1.71508,1.40696,1.54486,0.60662,0.60792,0.54323,0.11437,2.3828,2.07668,2.02553,0.0017162,0.0017162,0.0017162
45,333.818,1.68936,1.37119,1.53194,0.59862,0.64754,0.60554,0.1483,2.30095,2.00154,2.02486,0.0017096,0.0017096,0.0017096
46,340.568,1.72216,1.36148,1.51963,0.6601,0.64754,0.62476,0.15399,2.26724,2.43714,1.93538,0.001703,0.001703,0.001703
47,348.762,1.7078,1.39856,1.54309,0.63125,0.6244,0.60423,0.14543,2.32869,2.07034,1.99601,0.0016964,0.0016964,0.0016964
48,356.197,1.71426,1.3658,1.53428,0.56055,0.60656,0.53614,0.13795,2.15571,2.37689,1.92128,0.0016898,0.0016898,0.0016898
49,363.656,1.69702,1.3574,1.50946,0.59696,0.61917,0.61557,0.1504,2.33228,1.89369,2.07265,0.0016832,0.0016832,0.0016832
50,371.445,1.65946,1.3616,1.51869,0.60928,0.63661,0.57666,0.12407,2.44317,1.86165,2.08807,0.0016766,0.0016766,0.0016766
51,378.977,1.67086,1.33609,1.48047,0.68163,0.69536,0.67446,0.17814,2.12932,2.90524,1.8945,0.00167,0.00167,0.00167
52,386.491,1.68205,1.3238,1.47812,0.62262,0.66803,0.60522,0.13774,2.36778,2.09379,1.99727,0.0016634,0.0016634,0.0016634
53,393.988,1.67576,1.38146,1.51755,0.58798,0.6531,0.60439,0.15115,2.31537,1.78314,2.06159,0.0016568,0.0016568,0.0016568
54,400.721,1.65437,1.33257,1.49854,0.55274,0.62158,0.52527,0.10676,2.62763,2.02548,2.32847,0.0016502,0.0016502,0.0016502
55,407.943,1.69211,1.35287,1.52718,0.50661,0.57787,0.43423,0.09867,2.37959,2.60296,2.1264,0.0016436,0.0016436,0.0016436
56,415.349,1.65116,1.32794,1.48564,0.64585,0.70628,0.66765,0.17194,2.31892,2.17788,2.00686,0.001637,0.001637,0.001637
57,422.015,1.69145,1.29646,1.51516,0.67006,0.70355,0.65838,0.16694,2.33853,2.10468,1.98603,0.0016304,0.0016304,0.0016304
58,429.927,1.64251,1.30255,1.47943,0.68549,0.70492,0.68842,0.1838,2.23408,2.0591,1.93801,0.0016238,0.0016238,0.0016238
59,436.582,1.66628,1.33877,1.48944,0.6734,0.68306,0.64889,0.15201,2.40092,1.78328,2.02137,0.0016172,0.0016172,0.0016172
60,443.674,1.62172,1.27495,1.46703,0.53608,0.53142,0.41113,0.08973,2.53408,2.01943,2.20308,0.0016106,0.0016106,0.0016106
61,450.932,1.67228,1.30679,1.49305,0.58992,0.61475,0.55203,0.11528,2.38693,2.17979,2.05852,0.001604,0.001604,0.001604
62,458.496,1.63171,1.29402,1.48522,0.62711,0.64559,0.61438,0.1275,2.41233,1.98599,2.10567,0.0015974,0.0015974,0.0015974
63,466.818,1.65037,1.30793,1.49658,0.57744,0.60112,0.52981,0.10008,2.43133,2.55727,2.146,0.0015908,0.0015908,0.0015908
64,473.417,1.62786,1.3164,1.47594,0.6504,0.65826,0.62768,0.14754,2.23469,2.58954,1.97102,0.0015842,0.0015842,0.0015842
65,480.79,1.64602,1.27275,1.4607,0.66434,0.72268,0.67207,0.16899,2.29948,2.04505,1.98517,0.0015776,0.0015776,0.0015776
66,487.495,1.64933,1.31244,1.46374,0.6444,0.66257,0.63695,0.14386,2.4227,1.99716,2.08844,0.001571,0.001571,0.001571
67,494.551,1.62051,1.27167,1.46933,0.64134,0.6653,0.64679,0.14165,2.37604,2.09622,2.06967,0.0015644,0.0015644,0.0015644
68,501.67,1.64999,1.29304,1.47578,0.65734,0.66305,0.64905,0.15746,2.43665,1.63642,2.02556,0.0015578,0.0015578,0.0015578
69,508.667,1.63544,1.28538,1.46989,0.71883,0.69945,0.71455,0.18106,2.34683,2.16216,1.97283,0.0015512,0.0015512,0.0015512
70,516.195,1.64953,1.24866,1.45452,0.52417,0.56421,0.49352,0.09058,2.48116,2.33483,2.1894,0.0015446,0.0015446,0.0015446
71,524.735,1.59868,1.28638,1.4527,0.57871,0.62865,0.57342,0.12102,2.36171,2.20237,2.06318,0.001538,0.001538,0.001538
72,531.668,1.59078,1.2631,1.46347,0.59583,0.64754,0.57056,0.12393,2.47403,1.83755,2.095,0.0015314,0.0015314,0.0015314
73,539.176,1.61516,1.25722,1.4722,0.68252,0.71038,0.7163,0.19692,2.25671,1.6613,1.89738,0.0015248,0.0015248,0.0015248
74,546.808,1.63718,1.27532,1.46404,0.66672,0.71329,0.67954,0.17368,2.3613,1.84383,1.99632,0.0015182,0.0015182,0.0015182
75,555.049,1.64354,1.25168,1.45572,0.67628,0.70492,0.69593,0.16971,2.27063,2.14231,1.93559,0.0015116,0.0015116,0.0015116
76,563.003,1.63213,1.24003,1.44867,0.67725,0.76503,0.73737,0.20769,2.27243,1.61329,1.94393,0.001505,0.001505,0.001505
77,569.459,1.60809,1.22628,1.42274,0.6244,0.68443,0.63262,0.14339,2.50667,1.74347,2.19062,0.0014984,0.0014984,0.0014984
78,576.767,1.6209,1.22091,1.43751,0.70014,0.74317,0.72637,0.19106,2.27467,1.73331,1.92751,0.0014918,0.0014918,0.0014918
