(001,361.5)
(002,361.0)
(003,361.0)
(004,363.0)
(005,364.0)
(006,355.5)
(007,347.0)
(008,364.0)
(009,375.5)
(010,364.0)
(011,370.0)
(012,359.0)
(013,352.5)
(014,351.5)
(015,368.0)
(016,372.5)
(017,369.0)
(018,357.0)
(019,352.0)
(020,354.5)
(021,363.5)
(022,361.0)
(023,350.0)
(024,350.0)
(025,365.5)
(026,373.0)
(027,363.5)
(028,353.5)
(029,346.0)
(030,358.5)
(031,379.0)
(032,363.0)
(033,341.0)
(034,339.5)
(035,354.0)
(036,379.0)
(037,363.5)
(038,348.0)
(039,342.5)
(040,352.5)
(041,369.0)
(042,373.5)
(043,367.5)
(044,350.5)
(045,347.0)
(046,357.0)
(047,363.0)
(048,362.0)
(049,356.5)
(050,356.5)
(051,373.0)
(052,364.0)
(053,353.0)
(054,352.0)
(055,358.5)
(056,367.0)
(057,363.5)
(058,358.0)
(059,354.5)
(060,360.0)
(061,363.0)
(062,356.5)
(063,356.0)
(064,361.5)
(065,363.5)
(066,364.0)
(067,364.0)
(068,359.0)
(069,354.5)
(070,355.0)
(071,362.5)
(072,365.5)
(073,358.5)
(074,353.0)
(075,354.0)
(076,362.5)
(077,362.5)
(078,357.0)
(079,356.0)
(080,364.0)
(081,367.5)
(082,361.0)
(083,352.5)
(084,355.0)
(085,362.0)
(086,363.0)
(087,358.0)
(088,357.5)
(089,358.0)
(090,362.5)
(091,362.0)
(092,355.0)
(093,355.5)
(094,358.5)
(095,361.0)
(096,361.5)
(097,366.0)
(098,362.5)
(099,357.5)
(100,355.0)
(101,359.0)
(102,362.0)
(103,363.5)
(104,360.5)
(105,361.0)
(106,362.0)
(107,359.0)
(108,357.0)
(109,357.5)
(110,361.0)
(111,361.5)
(112,356.0)
(113,357.0)
(114,364.5)
(115,365.5)
(116,362.0)
(117,358.0)
(118,359.0)
(119,358.0)
(120,358.0)
(121,362.5)
(122,365.0)
(123,364.0)
(124,354.5)
(125,354.0)
(126,359.5)
(127,363.0)
(128,362.5)
(129,360.0)
(130,360.0)
(131,362.5)
(132,360.5)
(133,358.0)
(134,356.0)
(135,361.0)
(136,364.0)
(137,360.5)
(138,357.5)
(139,361.0)
(140,363.0)
(141,361.0)
(142,355.5)
(143,355.0)
(144,363.5)
(145,364.5)
(146,357.5)
(147,355.0)
(148,357.5)
(149,361.5)
(150,363.0)
