(001,976.5)
(002,976.5)
(003,976.5)
(004,976.0)
(005,974.5)
(006,975.0)
(007,977.0)
(008,978.5)
(009,978.0)
(010,975.0)
(011,976.0)
(012,978.0)
(013,978.0)
(014,976.0)
(015,974.0)
(016,977.0)
(017,980.5)
(018,978.5)
(019,975.0)
(020,971.0)
(021,974.0)
(022,980.0)
(023,980.5)
(024,976.5)
(025,969.0)
(026,968.0)
(027,966.0)
(028,977.5)
(029,978.5)
(030,974.5)
(031,965.0)
(032,964.0)
(033,978.0)
(034,980.5)
(035,977.0)
(036,967.0)
(037,968.5)
(038,978.0)
(039,981.5)
(040,979.0)
(041,969.0)
(042,970.0)
(043,975.5)
(044,981.5)
(045,978.5)
(046,970.5)
(047,969.5)
(048,972.5)
(049,979.0)
(050,979.5)
(051,973.5)
(052,970.5)
(053,973.0)
(054,979.5)
(055,978.5)
(056,974.5)
(057,970.5)
(058,970.0)
(059,973.5)
(060,981.0)
(061,979.5)
(062,973.5)
(063,969.5)
(064,973.0)
(065,979.0)
(066,979.5)
(067,973.5)
(068,970.5)
(069,973.0)
(070,978.5)
(071,980.0)
(072,974.5)
(073,971.0)
(074,974.0)
(075,978.0)
(076,974.5)
(077,974.0)
(078,975.5)
(079,976.0)
(080,974.5)
(081,971.0)
(082,970.0)
(083,975.5)
(084,979.5)
(085,975.5)
(086,972.0)
(087,969.0)
(088,970.5)
(089,975.5)
(090,976.0)
(091,970.0)
(092,966.5)
(093,970.0)
(094,979.5)
(095,980.0)
(096,973.5)
(097,969.5)
(098,970.0)
(099,975.5)
(100,978.5)
(101,976.0)
(102,970.0)
(103,970.5)
(104,976.5)
(105,979.0)
(106,977.5)
(107,974.0)
(108,974.0)
(109,973.5)
(110,974.0)
(111,976.5)
(112,977.5)
(113,975.5)
(114,974.0)
(115,973.5)
(116,976.5)
(117,979.0)
(118,976.5)
(119,973.0)
(120,973.5)
(121,976.0)
(122,979.0)
(123,978.0)
(124,973.5)
(125,971.0)
(126,974.5)
(127,979.0)
(128,978.5)
(129,974.0)
(130,973.0)
(131,974.0)
(132,977.5)
(133,976.0)
(134,974.5)
(135,973.5)
(136,974.5)
(137,975.5)
(138,978.0)
(139,978.0)
(140,973.5)
(141,974.0)
(142,976.5)
(143,978.0)
(144,975.5)
(145,972.5)
(146,975.0)
(147,978.0)
(148,978.5)
(149,975.5)
(150,973.5)
