(001,363.0)
(002,363.5)
(003,363.0)
(004,363.5)
(005,363.0)
(006,363.0)
(007,363.5)
(008,364.0)
(009,363.5)
(010,361.0)
(011,355.0)
(012,361.5)
(013,376.0)
(014,364.5)
(015,352.5)
(016,333.5)
(017,337.0)
(018,355.0)
(019,364.0)
(020,359.5)
(021,342.0)
(022,333.0)
(023,342.0)
(024,369.0)
(025,377.0)
(026,364.5)
(027,346.5)
(028,346.5)
(029,354.5)
(030,361.5)
(031,361.0)
(032,366.5)
(033,361.0)
(034,349.5)
(035,341.5)
(036,351.0)
(037,357.0)
(038,365.0)
(039,369.5)
(040,349.5)
(041,338.0)
(042,344.5)
(043,356.5)
(044,361.0)
(045,359.0)
(046,359.5)
(047,363.5)
(048,356.5)
(049,357.5)
(050,361.0)
(051,362.5)
(052,356.0)
(053,362.0)
(054,359.5)
(055,352.0)
(056,350.5)
(057,356.0)
(058,358.5)
(059,360.5)
(060,360.0)
(061,351.0)
(062,355.5)
(063,364.0)
(064,355.5)
(065,344.5)
(066,349.5)
(067,355.5)
(068,360.5)
(069,362.5)
(070,357.5)
(071,357.5)
(072,361.0)
(073,355.0)
(074,352.0)
(075,355.5)
(076,360.5)
(077,360.0)
(078,356.5)
(079,352.5)
(080,353.5)
(081,362.0)
(082,352.0)
(083,347.5)
(084,353.0)
(085,359.0)
(086,365.0)
(087,367.5)
(088,357.0)
(089,349.0)
(090,348.0)
(091,351.0)
(092,365.0)
(093,365.5)
(094,350.5)
(095,349.5)
(096,360.5)
(097,373.5)
(098,364.5)
(099,352.0)
(100,348.5)
(101,360.0)
(102,370.0)
(103,372.0)
(104,353.5)
(105,344.5)
(106,349.0)
(107,366.0)
(108,378.0)
(109,364.0)
(110,348.5)
(111,349.0)
(112,360.0)
(113,361.0)
(114,359.5)
(115,355.5)
(116,352.5)
(117,357.0)
(118,367.0)
(119,367.0)
(120,358.5)
(121,357.0)
(122,359.0)
(123,361.0)
(124,368.0)
(125,363.5)
(126,361.0)
(127,355.0)
(128,358.5)
(129,362.5)
(130,361.5)
(131,361.5)
(132,358.5)
(133,355.5)
(134,356.0)
(135,364.5)
(136,365.5)
(137,356.0)
(138,350.0)
(139,354.5)
(140,366.0)
(141,365.5)
(142,364.5)
(143,356.5)
(144,353.5)
(145,353.5)
(146,354.5)
(147,364.0)
(148,364.5)
(149,363.5)
(150,360.5)
