epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.05051,3.63025,3.53883,4.11405,0.00053,0.01913,0.00028,0.0001,3.70563,4.10357,4.14436,0.00064,0.00064,0.00064
2,12.9183,3.08651,2.75743,3.45747,0.00086,0.03415,0.0005,0.00015,3.39853,3.89616,3.69444,0.00129571,0.00129571,0.00129571
3,16.6591,2.55699,2.30192,2.8507,0.00671,0.26776,0.02152,0.0043,3.13079,3.2946,3.47483,0.00194706,0.00194706,0.00194706
4,20.0381,2.33095,1.96316,2.51677,0.2457,0.1694,0.09626,0.02204,2.61795,2.50306,2.82486,0.0019802,0.0019802,0.0019802
5,24.3385,2.18603,1.81365,2.37001,0.34411,0.33743,0.20913,0.04943,2.47313,2.13375,2.65119,0.0019736,0.0019736,0.0019736
6,28.2125,2.12372,1.72926,2.24717,0.60554,0.44945,0.45057,0.12377,2.30321,1.90913,2.31639,0.001967,0.001967,0.001967
7,32.4495,2.03619,1.64306,2.14299,0.5132,0.54098,0.47281,0.13351,2.25777,1.91309,2.22969,0.0019604,0.0019604,0.0019604
8,36.2251,1.94819,1.5918,2.0652,0.55525,0.54406,0.47615,0.12358,2.32714,1.86454,2.24419,0.0019538,0.0019538,0.0019538
9,40.7074,1.94933,1.54074,1.95341,0.42731,0.37158,0.27735,0.06078,2.63741,2.00337,2.59498,0.0019472,0.0019472,0.0019472
10,44.6541,1.92387,1.52037,1.97272,0.51372,0.52966,0.49407,0.14498,2.17924,2.18685,2.20903,0.0019406,0.0019406,0.0019406
11,48.8002,1.80771,1.45881,1.86672,0.59066,0.63671,0.60245,0.18625,2.07912,1.66108,2.04207,0.001934,0.001934,0.001934
12,52.5555,1.85511,1.45488,1.88797,0.5444,0.54372,0.51778,0.1366,2.30636,2.17316,2.27734,0.0019274,0.0019274,0.0019274
13,56.8043,1.7943,1.41858,1.81902,0.60607,0.56831,0.56448,0.16051,2.14552,1.73358,2.03288,0.0019208,0.0019208,0.0019208
14,61.108,1.76157,1.40986,1.7406,0.53849,0.61202,0.52992,0.12983,2.28983,1.75101,2.13509,0.0019142,0.0019142,0.0019142
15,65.2503,1.67789,1.35962,1.76367,0.58076,0.56967,0.52073,0.13458,2.34735,1.9978,2.29748,0.0019076,0.0019076,0.0019076
16,69.3491,1.67734,1.34593,1.70341,0.68785,0.6612,0.67047,0.21617,1.99181,1.57914,2.00028,0.001901,0.001901,0.001901
17,73.3418,1.70948,1.389,1.73774,0.62055,0.59876,0.62414,0.22121,1.89863,1.63723,1.85684,0.0018944,0.0018944,0.0018944
18,77.5185,1.6391,1.37231,1.68147,0.5686,0.61219,0.55595,0.14901,2.11679,1.90569,2.04692,0.0018878,0.0018878,0.0018878
19,81.191,1.59704,1.30101,1.6349,0.61135,0.65973,0.62958,0.17488,2.14038,1.67204,2.0678,0.0018812,0.0018812,0.0018812
20,85.771,1.60094,1.31272,1.64456,0.55826,0.62978,0.56669,0.14957,2.11087,1.85053,2.07861,0.0018746,0.0018746,0.0018746
21,89.7649,1.55235,1.30985,1.60461,0.55744,0.61885,0.56159,0.14117,2.24513,1.83744,2.19619,0.001868,0.001868,0.001868
22,94.1226,1.53505,1.3173,1.60176,0.58419,0.61035,0.57427,0.14143,2.2863,1.67679,2.14176,0.0018614,0.0018614,0.0018614
23,97.9696,1.53255,1.23012,1.57814,0.6846,0.66125,0.69,0.17941,2.17844,1.62094,2.08942,0.0018548,0.0018548,0.0018548
24,102.044,1.5324,1.2493,1.6151,0.52967,0.58743,0.54077,0.12641,2.34086,1.77683,2.24818,0.0018482,0.0018482,0.0018482
25,105.886,1.5111,1.24307,1.54803,0.67121,0.65437,0.66839,0.21722,1.99979,1.6506,1.96193,0.0018416,0.0018416,0.0018416
26,110.144,1.53143,1.22643,1.58285,0.66701,0.67486,0.64839,0.19092,2.0962,1.57311,1.98451,0.001835,0.001835,0.001835
27,113.509,1.48635,1.21347,1.52366,0.60796,0.63767,0.61474,0.19026,2.14314,1.7385,2.05685,0.0018284,0.0018284,0.0018284
28,117.224,1.47662,1.20009,1.54364,0.50759,0.54508,0.49155,0.12217,2.44985,1.77187,2.469,0.0018218,0.0018218,0.0018218
29,121.649,1.48296,1.24748,1.53837,0.69825,0.70628,0.72807,0.21604,1.9404,1.91187,1.87093,0.0018152,0.0018152,0.0018152
30,125.777,1.50387,1.22986,1.55705,0.7018,0.73947,0.71236,0.23993,1.98125,1.81456,1.95731,0.0018086,0.0018086,0.0018086
31,129.521,1.49179,1.24848,1.56041,0.69892,0.71036,0.7363,0.26114,1.81935,1.6024,1.78032,0.001802,0.001802,0.001802
32,133.687,1.46053,1.21479,1.51292,0.60577,0.66803,0.59153,0.14407,2.1282,2.13225,2.02215,0.0017954,0.0017954,0.0017954
33,137.082,1.471,1.22005,1.48857,0.66021,0.6776,0.6958,0.19164,2.08954,1.64552,1.99595,0.0017888,0.0017888,0.0017888
