(1023.0,363.5,688.08)
(1023.7,362.8,677.84)
(1023.6,363.7,678.37)
(1025.4,363.1,678.46)
(1025.2,363.5,676.95)
(1024.3,363.2,675.32)
(1023.5,363.0,678.47)
(1023.1,363.3,683.69)
(1023.5,363.7,679.09)
(1022.2,363.7,708.66)
(1016.5,362.5,708.66)
(1007.6,358.8,708.66)
(998.3,359.3,709.55)
(987.7,366.3,695.15)
(979.5,366.3,708.64)
(981.3,360.7,691.75)
(985.7,348.1,693.86)
(988.3,340.5,696.45)
(990.0,343.5,708.07)
(992.0,350.3,709.55)
(990.9,353.7,710.02)
(988.1,348.5,688.28)
(987.4,340.6,680.44)
(993.9,339.1,697.77)
(1001.4,350.5,708.63)
(1002.2,362.7,708.61)
(996.2,365.9,708.62)
(993.5,359.8,690.20)
(996.7,354.9,709.58)
(1004.3,354.7,708.64)
(1005.3,357.7,708.66)
(1001.5,359.7,708.63)
(995.7,363.5,706.40)
(992.4,363.7,709.23)
(985.5,358.4,709.16)
(976.0,350.8,709.26)
(972.6,349.5,708.85)
(979.7,351.5,708.64)
(991.9,356.8,710.17)
(999.6,362.8,708.90)
(990.2,358.2,709.02)
(979.0,349.4,708.63)
(974.1,345.9,702.39)
(982.1,348.9,699.84)
(992.7,353.4,708.98)
(990.8,356.0,710.48)
(982.8,358.1,705.75)
(980.3,361.3,708.65)
(980.7,360.4,708.65)
(975.7,359.9,709.63)
(969.4,361.0,708.58)
(968.8,362.4,703.42)
(974.2,360.3,704.05)
(977.9,361.4,708.68)
(972.4,361.0,708.19)
(964.1,357.3,704.51)
(962.2,353.8,711.35)
(970.5,353.8,709.27)
(976.7,355.1,708.88)
(976.1,357.1,709.16)
(973.0,358.4,709.26)
(971.4,355.3,707.54)
(974.4,355.1,706.13)
(978.5,358.7,708.64)
(979.0,357.7,708.64)
(976.7,351.9,708.84)
(975.1,349.9,709.21)
(974.6,351.3,707.77)
(974.4,354.7,706.66)
(973.2,358.3,709.31)
(972.8,358.6,709.24)
(972.1,358.7,706.25)
(970.7,360.3,704.41)
(972.3,358.6,707.77)
(972.9,355.9,709.25)
(973.3,355.5,705.57)
(972.1,357.5,706.71)
(970.7,358.7,705.18)
(973.1,358.1,709.26)
(976.5,355.7,709.03)
(977.9,354.4,708.67)
(975.4,357.4,709.58)
(970.3,355.1,709.65)
(968.1,351.4,710.75)
(972.0,351.2,704.41)
(977.0,353.9,708.78)
(976.5,358.7,708.94)
(972.6,363.4,708.81)
(972.1,362.0,707.02)
(972.9,357.1,709.15)
(973.7,352.9,706.07)
(974.8,351.2,708.45)
(976.3,356.4,709.11)
(973.0,360.6,709.17)
(970.2,356.9,709.87)
(969.4,353.6,708.60)
(971.2,356.1,706.93)
(970.7,363.9,705.72)
(966.9,365.5,700.38)
(965.8,360.9,691.89)
(968.3,355.7,700.64)
(973.2,357.0,704.90)
(973.7,362.5,700.33)
(971.5,367.5,699.70)
(966.2,362.7,684.05)
(965.5,354.9,699.83)
(968.2,351.2,710.24)
(972.4,356.3,708.27)
(970.5,365.7,704.17)
(964.6,366.3,700.12)
(963.4,359.5,689.85)
(966.7,354.6,693.94)
(970.7,356.0,706.11)
(970.0,357.7,709.96)
(969.4,358.3,708.61)
(970.9,357.0,706.38)
(971.6,354.7,701.50)
(972.0,355.1,705.43)
(974.2,360.0,705.10)
(973.3,363.6,705.97)
(973.2,362.4,705.39)
(974.8,360.6,708.49)
(972.8,360.1,709.13)
(969.0,360.6,705.63)
(969.1,364.1,707.33)
(970.4,364.6,709.50)
(969.4,363.7,708.62)
(965.3,360.2,706.25)
(964.9,359.2,702.33)
(964.5,360.3,706.83)
(965.3,360.7,706.87)
(965.1,361.0,704.51)
(963.5,359.9,698.08)
(961.7,357.8,708.66)
(963.9,356.4,701.85)
(970.4,359.4,709.32)
(975.8,362.1,709.27)
(974.9,359.8,708.77)
(967.0,355.4,703.61)
(961.9,354.2,709.86)
(964.5,358.6,707.41)
(971.8,361.8,702.91)
(974.5,363.6,707.26)
(967.4,361.2,707.68)
(958.9,358.0,708.66)
(959.6,355.7,680.31)
(969.0,354.4,706.51)
(975.7,357.9,709.35)
(973.7,360.8,701.85)
(969.7,362.5,709.54)
