(001, 765.4, N/A)
(002, 765.4, N/A)
(003, 765.4, N/A)
(004, 765.4, N/A)
(005, 765.4, N/A)
(006, 765.4, N/A)
(007, 765.4, N/A)
(008, 793.7, N/A)
(009, 793.7, N/A)
(010, 793.7, N/A)
(011, 765.4, 788.166)
(012, 765.4, 761.482)
(013, 765.4, 761.482)
(014, 765.4, 761.482)
(015, 765.4, 761.482)
(016, 765.4, 761.482)
(017, 765.4, 761.482)
(018, 765.4, 761.482)
(019, 765.4, 770.1)
(020, 765.4, 771.112)
(021, 737.0, 767.98)
(022, 737.0, 746.404)
(023, 765.4, 739.861)
(024, 765.4, 759.941)
(025, 765.4, 759.941)
(026, 765.4, 759.941)
(027, 765.4, 759.941)
(028, 765.4, 759.941)
(029, 765.4, 759.941)
(030, 765.4, 759.941)
(031, 765.4, 759.941)
(032, 765.4, 759.346)
(033, 765.4, 760.468)
(034, 765.4, 760.468)
(035, 765.4, 760.468)
(036, 765.4, 760.468)
(037, 765.4, 760.468)
(038, 765.4, 760.468)
(039, 765.4, 760.468)
(040, 765.4, 760.468)
(041, 765.4, 760.468)
(042, 765.4, 760.468)
(043, 765.4, 760.468)
(044, 765.4, 760.468)
(045, 765.4, 760.468)
(046, 765.4, 760.468)
(047, 765.4, 760.468)
(048, 765.4, 760.468)
(049, 765.4, 760.468)
(050, 765.4, 760.468)
(051, 765.4, 760.468)
(052, 765.4, 760.468)
(053, 765.4, 760.468)
(054, 765.4, 760.468)
(055, 765.4, 760.468)
(056, 765.4, 760.468)
(057, 793.7, 760.326)
(058, 793.7, 782.674)
(059, 793.7, 781.459)
(060, 793.7, 780.37)
(061, 793.7, 779.369)
(062, 793.7, 778.45)
(063, 765.4, 785.406)
(064, 765.4, 758.761)
(065, 765.4, 758.761)
(066, 765.4, 758.761)
(067, 765.4, 758.761)
(068, 765.4, 759.642)
(069, 765.4, 760.554)
(070, 765.4, 761.482)
(071, 765.4, 770.1)
(072, 765.4, 771.112)
(073, 765.4, 760.468)
(074, 765.4, 760.468)
(075, 765.4, 760.468)
(076, 765.4, 760.468)
(077, 765.4, 760.468)
(078, 765.4, 760.468)
(079, 765.4, 760.468)
(080, 765.4, 760.468)
(081, 737.0, 767.98)
(082, 737.0, 746.404)
(083, 737.0, 747.373)
(084, 737.0, 748.319)
(085, 737.0, 749.247)
(086, 737.0, 750.173)
(087, 765.4, 743.585)
(088, 765.4, 770.586)
(089, 765.4, 770.586)
(090, 765.4, 770.586)
(091, 765.4, 770.586)
(092, 765.4, 769.723)
(093, 765.4, 761.291)
(094, 765.4, 760.585)
(095, 765.4, 759.941)
(096, 765.4, 759.346)
(097, 765.4, 760.468)
(098, 765.4, 760.468)
(099, 765.4, 760.468)
(100, 765.4, 760.468)
(101, 765.4, 760.468)
(102, 765.4, 760.468)
(103, 765.4, 760.468)
(104, 765.4, 760.468)
(105, 765.4, 760.468)
(106, 765.4, 760.468)
(107, 765.4, 760.468)
(108, 737.0, 767.98)
(109, 737.0, 746.404)
(110, 737.0, 747.373)
(111, 737.0, 748.319)
(112, 737.0, 749.247)
(113, 765.4, 742.661)
(114, 765.4, 769.723)
(115, 765.4, 769.723)
(116, 765.4, 769.723)
(117, 765.4, 769.723)
(118, 765.4, 769.723)
(119, 765.4, 761.291)
(120, 765.4, 760.585)
(121, 765.4, 759.941)
(122, 765.4, 759.346)
(123, 765.4, 760.468)
(124, 765.4, 760.468)
(125, 765.4, 760.468)
(126, 765.4, 760.468)
(127, 765.4, 760.468)
(128, 765.4, 760.468)
(129, 765.4, 760.468)
(130, 765.4, 760.468)
(131, 765.4, 760.468)
(132, 765.4, 760.468)
(133, 765.4, 760.468)
(134, 765.4, 760.468)
(135, 793.7, 760.326)
(136, 793.7, 782.674)
(137, 793.7, 781.459)
(138, 793.7, 780.37)
(139, 765.4, 787.165)
(140, 765.4, 760.554)
(141, 765.4, 760.554)
(142, 765.4, 760.554)
(143, 765.4, 760.554)
(144, 765.4, 760.554)
(145, 765.4, 760.554)
(146, 765.4, 761.482)
(147, 765.4, 770.1)
(148, 765.4, 771.112)
(149, 765.4, 760.468)
(150, 765.4, 760.468)
