(001, 363.5)
(002, 367.5)
(003, 365.5)
(004, 360.0)
(005, 357.0)
(006, 362.0)
(007, 366.5)
(008, 364.5)
(009, 360.0)
(010, 359.0)
(011, 364.0)
(012, 368.5)
(013, 366.5)
(014, 358.5)
(015, 355.5)
(016, 362.5)
(017, 368.5)
(018, 364.5)
(019, 355.0)
(020, 355.5)
(021, 362.5)
(022, 365.0)
(023, 362.0)
(024, 352.5)
(025, 352.0)
(026, 359.0)
(027, 370.0)
(028, 366.0)
(029, 356.5)
(030, 355.0)
(031, 357.5)
(032, 365.0)
(033, 365.0)
(034, 360.0)
(035, 353.0)
(036, 360.0)
(037, 364.0)
(038, 365.5)
(039, 360.5)
(040, 353.0)
(041, 356.0)
(042, 363.5)
(043, 364.5)
(044, 358.5)
(045, 354.5)
(046, 360.5)
(047, 363.0)
(048, 364.0)
(049, 360.5)
(050, 358.5)
(051, 361.5)
(052, 362.5)
(053, 361.5)
(054, 361.5)
(055, 363.0)
(056, 363.0)
(057, 361.0)
(058, 359.5)
(059, 361.5)
(060, 364.0)
(061, 365.0)
(062, 367.5)
(063, 359.5)
(064, 355.0)
(065, 360.0)
(066, 364.0)
(067, 362.0)
(068, 359.0)
(069, 361.5)
(070, 360.0)
(071, 360.0)
(072, 364.5)
(073, 363.5)
(074, 359.0)
(075, 354.5)
(076, 355.5)
(077, 363.5)
(078, 368.5)
(079, 367.0)
(080, 360.5)
(081, 354.0)
(082, 357.0)
(083, 364.5)
(084, 366.5)
(085, 356.5)
(086, 354.0)
(087, 354.5)
(088, 363.0)
(089, 365.5)
(090, 361.5)
(091, 354.0)
(092, 352.5)
(093, 360.0)
(094, 363.5)
(095, 358.5)
(096, 353.5)
(097, 358.0)
(098, 366.0)
(099, 363.5)
(100, 359.0)
(101, 355.0)
(102, 356.0)
(103, 359.0)
(104, 364.0)
(105, 364.5)
(106, 363.5)
(107, 357.0)
(108, 354.0)
(109, 361.0)
(110, 362.5)
(111, 362.5)
(112, 359.0)
(113, 357.0)
(114, 357.5)
(115, 357.5)
(116, 358.0)
(117, 359.5)
(118, 360.0)
(119, 362.5)
(120, 362.0)
(121, 358.0)
(122, 356.0)
(123, 357.5)
(124, 362.5)
(125, 361.5)
(126, 359.0)
(127, 357.0)
(128, 361.5)
(129, 363.5)
(130, 360.5)
(131, 358.0)
(132, 357.5)
(133, 360.0)
(134, 361.0)
(135, 361.0)
(136, 362.0)
(137, 362.0)
(138, 363.0)
(139, 362.5)
(140, 361.0)
(141, 360.0)
(142, 358.0)
(143, 359.0)
(144, 362.5)
(145, 363.5)
(146, 361.0)
(147, 357.5)
(148, 358.0)
(149, 360.5)
(150, 363.5)
