epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.67211,3.61138,3.76453,4.14522,0.0005,0.01776,0.00026,0.0001,3.71276,4.12417,4.15869,0.00064,0.00064,0.00064
2,12.5689,3.23229,2.99787,3.51452,0.00047,0.01776,0.00026,0.0001,3.67915,4.08853,4.09963,0.00129571,0.00129571,0.00129571
3,16.0139,2.6206,2.46404,2.76933,0.00529,0.22404,0.00374,0.00107,2.89047,3.88566,3.04808,0.00194706,0.00194706,0.00194706
4,19.6541,2.36549,2.14175,2.33176,0.13509,0.10519,0.03634,0.00787,3.00982,3.39887,3.18424,0.0019802,0.0019802,0.0019802
5,23.8585,2.20336,1.96943,2.13293,0.22512,0.25683,0.14248,0.03545,2.5075,2.62452,2.28911,0.0019736,0.0019736,0.0019736
6,27.6752,2.09652,1.84686,1.97529,0.47437,0.52645,0.4427,0.12849,2.28301,2.34036,2.12385,0.001967,0.001967,0.001967
7,31.4827,2.01924,1.77481,1.90097,0.52023,0.57377,0.47295,0.14699,2.29902,2.04912,2.02158,0.0019604,0.0019604,0.0019604
8,35.362,1.91249,1.66423,1.81906,0.44425,0.52186,0.39674,0.10499,2.33983,2.49976,2.0466,0.0019538,0.0019538,0.0019538
9,39.5603,1.91784,1.59968,1.73213,0.52649,0.49317,0.4332,0.11108,2.31552,2.35337,2.07989,0.0019472,0.0019472,0.0019472
10,43.3888,1.88812,1.57623,1.74001,0.56651,0.53415,0.46928,0.13783,2.15594,2.13808,1.86529,0.0019406,0.0019406,0.0019406
11,47.5825,1.80007,1.53315,1.65728,0.62368,0.62488,0.58789,0.21161,2.00858,1.88681,1.76181,0.001934,0.001934,0.001934
12,51.3465,1.79225,1.53128,1.66103,0.60726,0.55977,0.54318,0.15387,2.15098,1.96163,1.88703,0.0019274,0.0019274,0.0019274
13,55.4303,1.73663,1.45588,1.59289,0.57595,0.48361,0.47363,0.10754,2.27116,2.04042,1.9837,0.0019208,0.0019208,0.0019208
14,59.4544,1.73247,1.47152,1.57081,0.645,0.61885,0.60281,0.17681,2.0785,1.82531,1.81732,0.0019142,0.0019142,0.0019142
15,63.5571,1.67273,1.39621,1.57152,0.51871,0.56421,0.47495,0.11681,2.34338,1.86964,2.05182,0.0019076,0.0019076,0.0019076
16,67.6134,1.66785,1.38531,1.52595,0.64484,0.62158,0.64225,0.22344,1.90075,1.93987,1.71166,0.001901,0.001901,0.001901
17,71.4847,1.67893,1.41669,1.54598,0.68831,0.65464,0.698,0.2838,1.77502,1.50937,1.59147,0.0018944,0.0018944,0.0018944
