epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.87666,3.68161,3.54524,4.15843,0.00054,0.02049,0.00031,0.00011,3.69566,4.12324,4.12946,0.00064,0.00064,0.00064
2,14.7478,3.44316,2.93785,3.61794,0.00558,0.2377,0.00662,0.00212,3.41287,3.43982,3.71125,0.00129571,0.00129571,0.00129571
3,22.7575,2.93484,2.66076,2.9791,0.04876,0.05328,0.01623,0.00374,3.206,3.27873,3.29495,0.00194706,0.00194706,0.00194706
4,30.5987,2.65026,2.3718,2.62729,0.18284,0.1694,0.0653,0.01508,2.75068,3.42741,2.944,0.0019802,0.0019802,0.0019802
5,38.7387,2.5281,2.24329,2.46358,0.22824,0.1735,0.11009,0.0209,3.00459,2.83454,3.29406,0.0019736,0.0019736,0.0019736
6,45.9822,2.37386,2.1133,2.29825,0.4466,0.36339,0.31235,0.07997,2.39935,2.31348,2.41539,0.001967,0.001967,0.001967
7,53.3446,2.30647,2.03905,2.25982,0.38688,0.35519,0.25364,0.05826,2.49984,3.19065,2.37633,0.0019604,0.0019604,0.0019604
8,60.8497,2.24369,1.92479,2.1529,0.41636,0.35519,0.30845,0.07163,2.5627,3.48418,2.43315,0.0019538,0.0019538,0.0019538
9,68.272,2.17229,1.88966,2.08607,0.52055,0.47951,0.43267,0.09961,2.45037,2.07933,2.30624,0.0019472,0.0019472,0.0019472
10,75.6022,2.18153,1.87297,2.06399,0.55927,0.46311,0.45848,0.12415,2.31476,1.94484,2.12816,0.0019406,0.0019406,0.0019406
11,82.9273,2.12184,1.78855,1.96908,0.53039,0.50145,0.45292,0.1054,2.34323,2.13832,2.12321,0.001934,0.001934,0.001934
12,90.5222,2.06721,1.75065,1.91073,0.50127,0.53961,0.46915,0.11402,2.43916,1.96605,2.19049,0.0019274,0.0019274,0.0019274
13,97.5084,2.05916,1.68336,1.89737,0.49818,0.49727,0.40515,0.10945,2.3932,2.00781,2.20863,0.0019208,0.0019208,0.0019208
14,105.382,1.99866,1.64772,1.85487,0.51799,0.52732,0.46662,0.09838,2.52681,1.99085,2.28409,0.0019142,0.0019142,0.0019142
15,113.092,2.00032,1.64985,1.83591,0.53934,0.54508,0.46153,0.09614,2.48917,2.17915,2.34368,0.0019076,0.0019076,0.0019076
16,120.205,1.98073,1.66327,1.81525,0.51384,0.4918,0.40969,0.10228,2.4597,2.0294,2.27199,0.001901,0.001901,0.001901
17,126.667,1.9591,1.63955,1.82538,0.47231,0.48788,0.39317,0.08083,2.64698,1.98995,2.52554,0.0018944,0.0018944,0.0018944
18,133.94,1.86681,1.6124,1.79283,0.55175,0.59973,0.55012,0.1551,2.18018,1.82167,2.08376,0.0018878,0.0018878,0.0018878
19,141.145,1.88887,1.59527,1.76881,0.62017,0.67363,0.62849,0.17886,2.18342,1.76834,1.94509,0.0018812,0.0018812,0.0018812
20,149.354,1.91311,1.58699,1.75858,0.45203,0.47678,0.35203,0.08142,2.6237,1.79285,2.38124,0.0018746,0.0018746,0.0018746
21,156.981,1.84365,1.50985,1.69738,0.52166,0.53279,0.44607,0.10147,2.40903,2.065,2.25343,0.001868,0.001868,0.001868
22,165.486,1.86238,1.55837,1.72224,0.60396,0.61066,0.59829,0.15175,2.25283,2.29674,2.08503,0.0018614,0.0018614,0.0018614
23,172.094,1.82551,1.53726,1.68916,0.60376,0.60783,0.57267,0.1503,2.19431,2.04919,1.98901,0.0018548,0.0018548,0.0018548
24,179.876,1.80388,1.51484,1.71384,0.38389,0.42486,0.29341,0.06046,2.59528,1.98489,2.44812,0.0018482,0.0018482,0.0018482
25,186.3,1.81663,1.49464,1.67323,0.56535,0.56421,0.51552,0.1195,2.44028,1.86433,2.26222,0.0018416,0.0018416,0.0018416
26,193.496,1.82326,1.49215,1.6782,0.5257,0.5724,0.47258,0.09862,2.4593,2.2696,2.2068,0.001835,0.001835,0.001835
27,200.23,1.81637,1.48762,1.63724,0.61092,0.64071,0.5897,0.13134,2.36095,1.98779,2.09279,0.0018284,0.0018284,0.0018284
28,207.019,1.77467,1.48992,1.65568,0.46234,0.53686,0.41068,0.0893,2.512,2.17806,2.42594,0.0018218,0.0018218,0.0018218
29,214.867,1.78695,1.49811,1.6663,0.53492,0.4959,0.45428,0.09712,2.57482,1.89198,2.40251,0.0018152,0.0018152,0.0018152
