epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,286.886,1.5174,1.20515,1.26296,0.76942,0.7623,0.79487,0.31433,1.8064,1.43895,1.38186,0.0017294,0.0017294,0.0017294
43,292.666,1.4791,1.18096,1.23723,0.72386,0.74044,0.77576,0.2565,2.03292,1.55318,1.49511,0.0017228,0.0017228,0.0017228
44,299.729,1.49379,1.19888,1.2342,0.73905,0.76503,0.79275,0.28631,1.9343,1.34739,1.46084,0.0017162,0.0017162,0.0017162
45,306.51,1.4757,1.13963,1.22434,0.71356,0.7418,0.75912,0.22476,2.2176,1.43804,1.60157,0.0017096,0.0017096,0.0017096
46,313.426,1.52029,1.17074,1.21634,0.7446,0.72885,0.77832,0.25665,2.09567,1.4266,1.52619,0.001703,0.001703,0.001703
47,320.465,1.50805,1.20701,1.23687,0.71432,0.69126,0.72869,0.19538,2.34339,1.44928,1.67922,0.0016964,0.0016964,0.0016964
48,327.931,1.44454,1.17563,1.22733,0.75349,0.76776,0.8018,0.28539,2.04007,1.27315,1.49803,0.0016898,0.0016898,0.0016898
49,334.247,1.46791,1.14249,1.22267,0.71452,0.74881,0.73416,0.21737,2.15253,1.55425,1.56141,0.0016832,0.0016832,0.0016832
50,341.319,1.46818,1.13048,1.22567,0.72827,0.75956,0.77922,0.25,2.10751,1.55598,1.53916,0.0016766,0.0016766,0.0016766
51,347.906,1.49804,1.161,1.23169,0.69311,0.75285,0.75417,0.24225,2.10575,1.43948,1.54788,0.00167,0.00167,0.00167
52,354.1,1.45133,1.14783,1.2212,0.71683,0.75391,0.76697,0.22746,2.23515,1.35363,1.60233,0.0016634,0.0016634,0.0016634
53,360.809,1.51269,1.14182,1.22156,0.72228,0.64754,0.71572,0.21543,2.29632,1.41918,1.58157,0.0016568,0.0016568,0.0016568
54,367.512,1.46314,1.1468,1.21682,0.73763,0.78552,0.80279,0.28489,1.91816,1.56956,1.44645,0.0016502,0.0016502,0.0016502
55,374.526,1.46777,1.15876,1.21963,0.75588,0.74446,0.77804,0.2642,2.02984,1.47177,1.47975,0.0016436,0.0016436,0.0016436
56,381.803,1.46434,1.15122,1.21888,0.72053,0.70765,0.739,0.21982,2.16,1.46623,1.58617,0.001637,0.001637,0.001637
57,389.158,1.48563,1.16698,1.22887,0.72065,0.77886,0.79069,0.29832,1.923,1.3341,1.42764,0.0016304,0.0016304,0.0016304
58,395.619,1.44628,1.1463,1.20631,0.72098,0.78721,0.80229,0.27909,2.03515,1.31105,1.4878,0.0016238,0.0016238,0.0016238
59,402.174,1.4731,1.11596,1.21375,0.71071,0.75273,0.76426,0.21823,2.26986,1.37879,1.63887,0.0016172,0.0016172,0.0016172
60,408.959,1.44501,1.12635,1.20247,0.69921,0.71858,0.75729,0.21847,2.29224,1.31346,1.61706,0.0016106,0.0016106,0.0016106
61,415.415,1.43572,1.1221,1.19714,0.71856,0.78552,0.78746,0.28498,1.93471,1.59125,1.43774,0.001604,0.001604,0.001604
62,422.586,1.44812,1.15119,1.21279,0.73203,0.78745,0.7961,0.25848,2.04518,1.4901,1.51481,0.0015974,0.0015974,0.0015974
63,430.01,1.46605,1.12549,1.20976,0.73476,0.7582,0.7807,0.23144,2.15888,1.49399,1.56903,0.0015908,0.0015908,0.0015908
64,436.696,1.46067,1.1194,1.20683,0.7344,0.77061,0.78092,0.24747,2.16258,1.39301,1.53199,0.0015842,0.0015842,0.0015842
65,442.724,1.44051,1.12521,1.2169,0.74889,0.79781,0.82061,0.30232,1.9514,1.29022,1.45628,0.0015776,0.0015776,0.0015776
66,449.369,1.43917,1.13243,1.19878,0.72583,0.78825,0.78607,0.27046,1.95798,1.3939,1.47055,0.001571,0.001571,0.001571
67,455.532,1.45476,1.12392,1.22,0.74128,0.82979,0.83156,0.31372,1.95125,1.20563,1.4003,0.0015644,0.0015644,0.0015644
68,461.959,1.4422,1.11321,1.21361,0.77832,0.72905,0.77454,0.25959,2.069,1.30601,1.50106,0.0015578,0.0015578,0.0015578
69,468.736,1.47165,1.13908,1.20481,0.72922,0.80203,0.80619,0.27181,1.93583,1.44987,1.47875,0.0015512,0.0015512,0.0015512
70,475.443,1.44262,1.13673,1.19513,0.73617,0.79235,0.81315,0.33861,1.76961,1.36029,1.32936,0.0015446,0.0015446,0.0015446
71,483.049,1.43942,1.11858,1.19556,0.74491,0.77732,0.7969,0.2683,2.09924,1.31361,1.50444,0.001538,0.001538,0.001538
72,489.584,1.44016,1.10858,1.19128,0.75142,0.79287,0.77584,0.24825,2.15935,1.43881,1.53832,0.0015314,0.0015314,0.0015314
73,495.668,1.43214,1.09383,1.18994,0.74185,0.78552,0.80454,0.26361,2.14655,1.28468,1.52664,0.0015248,0.0015248,0.0015248
74,502.978,1.41915,1.08972,1.18567,0.74962,0.72678,0.78196,0.23529,2.24377,1.45412,1.61576,0.0015182,0.0015182,0.0015182
75,510.131,1.43084,1.10757,1.19018,0.76557,0.81694,0.8364,0.28708,2.00377,1.41527,1.44411,0.0015116,0.0015116,0.0015116
76,516.614,1.41638,1.06197,1.17072,0.75994,0.81421,0.82542,0.29255,1.98817,1.57997,1.4503,0.001505,0.001505,0.001505
77,523.145,1.46911,1.09598,1.19995,0.76419,0.75546,0.80695,0.25595,2.1495,1.32249,1.52858,0.0014984,0.0014984,0.0014984
78,530.558,1.41408,1.08632,1.18313,0.76183,0.81967,0.82865,0.33523,1.84911,1.26301,1.38257,0.0014918,0.0014918,0.0014918
79,536.537,1.42683,1.08027,1.17877,0.73762,0.79884,0.80822,0.27404,1.99362,2.00913,1.49045,0.0014852,0.0014852,0.0014852
80,543.889,1.4277,1.10052,1.19005,0.75816,0.79781,0.822,0.26499,2.13111,1.37323,1.53227,0.0014786,0.0014786,0.0014786
81,551.139,1.42643,1.09646,1.18945,0.76006,0.8224,0.81308,0.31651,1.89183,1.34482,1.39392,0.001472,0.001472,0.001472
82,556.849,1.41782,1.08148,1.17154,0.72152,0.7964,0.80031,0.27715,2.01153,1.48901,1.48024,0.0014654,0.0014654,0.0014654
83,563.768,1.42328,1.07645,1.19427,0.76652,0.8224,0.84898,0.31674,1.96242,1.188,1.41755,0.0014588,0.0014588,0.0014588
84,570.646,1.41544,1.07033,1.17484,0.78169,0.79918,0.82476,0.2726,2.08642,1.32429,1.50711,0.0014522,0.0014522,0.0014522
85,577.838,1.43844,1.10712,1.18564,0.77284,0.81557,0.82302,0.28477,2.0213,1.32602,1.4616,0.0014456,0.0014456,0.0014456
86,584.124,1.41439,1.0842,1.16712,0.74683,0.82377,0.82928,0.28271,2.02218,1.37944,1.45351,0.001439,0.001439,0.001439
87,590.811,1.43381,1.06458,1.18105,0.75631,0.8224,0.83976,0.33273,1.8614,1.43786,1.38685,0.0014324,0.0014324,0.0014324
88,598.424,1.4347,1.0736,1.17937,0.74718,0.81152,0.82191,0.32997,1.85868,1.27044,1.35462,0.0014258,0.0014258,0.0014258
89,604.319,1.44428,1.08401,1.18301,0.77119,0.83801,0.85117,0.33314,1.84246,1.26505,1.35723,0.0014192,0.0014192,0.0014192
90,610.898,1.41206,1.05703,1.16278,0.77368,0.82662,0.83491,0.30439,1.93692,1.38823,1.40225,0.0014126,0.0014126,0.0014126
91,617.699,1.41849,1.05038,1.16706,0.76937,0.76503,0.80029,0.23482,2.18606,1.50853,1.57197,0.001406,0.001406,0.001406
92,624.329,1.43922,1.08286,1.19528,0.76305,0.79188,0.81352,0.26658,2.1137,1.35583,1.51411,0.0013994,0.0013994,0.0013994
93,630.53,1.40847,1.06328,1.17701,0.75235,0.7678,0.80958,0.24873,2.13519,1.32516,1.54516,0.0013928,0.0013928,0.0013928
94,637.844,1.41703,1.05509,1.17322,0.7104,0.81434,0.80552,0.28377,1.99442,1.3922,1.44823,0.0013862,0.0013862,0.0013862
95,645.106,1.40344,1.04907,1.16773,0.74998,0.82104,0.80159,0.29559,1.94865,1.97211,1.43922,0.0013796,0.0013796,0.0013796
96,652.472,1.4091,1.05905,1.19008,0.73583,0.80601,0.81157,0.25202,2.11636,1.41518,1.55288,0.001373,0.001373,0.001373
97,659.011,1.41557,1.04504,1.15751,0.73729,0.8358,0.83339,0.31699,1.88757,1.36434,1.38609,0.0013664,0.0013664,0.0013664
98,665.56,1.42198,1.04344,1.19042,0.76704,0.81557,0.83292,0.31025,1.97268,1.15352,1.39512,0.0013598,0.0013598,0.0013598
99,671.784,1.41679,1.05327,1.17778,0.76463,0.83743,0.84484,0.36181,1.80059,1.15653,1.32373,0.0013532,0.0013532,0.0013532
100,679.5,1.39263,1.04715,1.1799,0.74946,0.84563,0.86055,0.36672,1.84714,1.1418,1.34289,0.0013466,0.0013466,0.0013466
101,686.554,1.39816,1.01416,1.16836,0.77279,0.82514,0.83222,0.34391,1.82652,1.59036,1.34318,0.00134,0.00134,0.00134
102,694.459,1.39491,1.02759,1.15492,0.75421,0.82514,0.8314,0.29914,2.01135,1.20505,1.47624,0.0013334,0.0013334,0.0013334
103,700.58,1.37717,1.00274,1.15945,0.76055,0.84178,0.86141,0.32898,1.96639,1.10513,1.40767,0.0013268,0.0013268,0.0013268
104,707.659,1.38978,1.03366,1.16753,0.73706,0.78119,0.7925,0.21691,2.3655,1.33592,1.71449,0.0013202,0.0013202,0.0013202
105,715.157,1.3856,1.03378,1.15691,0.77875,0.84627,0.86318,0.37694,1.76829,1.01347,1.2989,0.0013136,0.0013136,0.0013136
106,721.613,1.37167,1.01411,1.16119,0.73986,0.85929,0.84241,0.39385,1.6731,1.01471,1.2487,0.001307,0.001307,0.001307
107,728.042,1.35619,1.00529,1.14941,0.77464,0.80738,0.84791,0.31781,2.01269,1.1365,1.42681,0.0013004,0.0013004,0.0013004
108,734.134,1.35805,0.99778,1.15688,0.74483,0.78689,0.8105,0.24403,2.22738,1.23547,1.62246,0.0012938,0.0012938,0.0012938
109,740.851,1.35494,1.00261,1.15756,0.73547,0.82923,0.84073,0.36311,1.82659,1.06519,1.34585,0.0012872,0.0012872,0.0012872
110,747.912,1.36368,0.99564,1.1607,0.7706,0.82514,0.85004,0.35416,1.88448,0.97915,1.35865,0.0012806,0.0012806,0.0012806
111,755.451,1.38613,1.01776,1.16004,0.76122,0.82745,0.83687,0.41014,1.63545,1.27828,1.24394,0.001274,0.001274,0.001274
112,761.897,1.39628,1.0348,1.15309,0.75556,0.84836,0.83787,0.34257,1.87416,1.01328,1.35004,0.0012674,0.0012674,0.0012674
113,768.256,1.35141,0.98187,1.16302,0.75508,0.8429,0.85314,0.35904,1.86182,1.01331,1.36478,0.0012608,0.0012608,0.0012608
114,774.816,1.32502,0.96594,1.13905,0.75191,0.84878,0.84062,0.32239,2.05315,1.08855,1.44248,0.0012542,0.0012542,0.0012542
115,781.487,1.33014,0.95824,1.13919,0.75894,0.86452,0.87072,0.39102,1.76724,1.01624,1.29785,0.0012476,0.0012476,0.0012476
116,788.34,1.34281,0.96851,1.14015,0.76837,0.84743,0.85614,0.36659,1.88224,1.16399,1.36131,0.001241,0.001241,0.001241
117,795.077,1.3723,0.96619,1.15914,0.77134,0.82514,0.86979,0.3759,1.91038,1.01547,1.37609,0.0012344,0.0012344,0.0012344
118,801.922,1.34597,0.97202,1.14916,0.7733,0.83412,0.86117,0.35412,1.95848,1.00337,1.40672,0.0012278,0.0012278,0.0012278
119,808.021,1.35822,0.98264,1.13829,0.76346,0.82014,0.84501,0.34651,1.98207,1.08034,1.44161,0.0012212,0.0012212,0.0012212
120,814.224,1.35146,0.97697,1.14193,0.77571,0.83628,0.8606,0.39211,1.79636,1.00959,1.31259,0.0012146,0.0012146,0.0012146
121,821.109,1.34354,0.98444,1.14845,0.76139,0.79781,0.83228,0.30985,2.04844,1.24612,1.46921,0.001208,0.001208,0.001208
122,827.617,1.35772,0.98069,1.15328,0.80274,0.83197,0.86635,0.36859,1.90455,1.04696,1.37155,0.0012014,0.0012014,0.0012014
123,835.119,1.33401,0.95522,1.13774,0.77657,0.85466,0.86402,0.41928,1.68729,1.24317,1.25616,0.0011948,0.0011948,0.0011948
124,841.638,1.29449,0.93323,1.13227,0.81043,0.82347,0.87422,0.42685,1.67846,0.93671,1.24444,0.0011882,0.0011882,0.0011882
125,848.155,1.36807,0.95231,1.1597,0.77464,0.8347,0.87635,0.40355,1.7926,1.0838,1.31928,0.0011816,0.0011816,0.0011816
126,854.917,1.34032,0.96511,1.14085,0.7961,0.83197,0.86504,0.33675,2.07734,1.07572,1.47739,0.001175,0.001175,0.001175
127,861.366,1.33387,0.95044,1.13997,0.76616,0.83255,0.85702,0.3748,1.89618,0.93875,1.35243,0.0011684,0.0011684,0.0011684
128,868.473,1.35121,0.94887,1.15122,0.79722,0.83785,0.87792,0.408,1.79726,0.88438,1.30912,0.0011618,0.0011618,0.0011618
129,874.906,1.36234,0.94051,1.14949,0.71793,0.82514,0.84278,0.45678,1.53347,1.20113,1.19361,0.0011552,0.0011552,0.0011552
130,881.606,1.30357,0.93446,1.13172,0.79309,0.85877,0.87769,0.46289,1.59636,0.8873,1.20895,0.0011486,0.0011486,0.0011486
131,887.699,1.33266,0.96249,1.13504,0.77008,0.85519,0.86849,0.39378,1.85618,0.96726,1.3357,0.001142,0.001142,0.001142
132,894.219,1.32554,0.95758,1.1475,0.78514,0.83868,0.87777,0.45671,1.63648,0.88504,1.22695,0.0011354,0.0011354,0.0011354
133,902.015,1.33225,0.95558,1.13672,0.78617,0.85384,0.87626,0.45041,1.63779,0.89948,1.23615,0.0011288,0.0011288,0.0011288
134,909.709,1.33359,0.96142,1.13898,0.79763,0.83743,0.88137,0.40625,1.78758,0.97258,1.30869,0.0011222,0.0011222,0.0011222
