epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.94492,3.66889,3.78696,4.22678,0.00051,0.01776,0.00026,0.0001,3.70067,4.1198,4.1407,0.00064,0.00064,0.00064
2,12.9492,3.11188,3.09371,3.62012,0.00216,0.0847,0.00134,0.00045,3.3202,3.94756,3.52441,0.00129571,0.00129571,0.00129571
3,18.3531,2.55441,2.49596,2.81313,0.03183,0.02869,0.01389,0.00581,2.69776,3.51629,3.02607,0.00194706,0.00194706,0.00194706
4,25.2518,2.32558,2.14479,2.40648,0.14699,0.09563,0.04518,0.01173,2.70185,3.23309,2.98997,0.0019802,0.0019802,0.0019802
5,32.9108,2.18321,1.95499,2.22473,0.39233,0.19945,0.17024,0.0429,2.49475,2.79282,2.60357,0.0019736,0.0019736,0.0019736
6,39.7007,2.0974,1.86523,2.05864,0.52736,0.50683,0.47597,0.17352,2.10581,2.25166,2.02877,0.001967,0.001967,0.001967
7,47.0256,2.02572,1.7849,1.97346,0.52942,0.51093,0.48594,0.1494,2.16068,2.12182,2.06879,0.0019604,0.0019604,0.0019604
8,51.9839,1.90329,1.68208,1.86756,0.52154,0.48634,0.43866,0.1068,2.3249,2.14219,2.09922,0.0019538,0.0019538,0.0019538
9,57.2949,1.91882,1.61959,1.79413,0.52813,0.48634,0.43684,0.11478,2.34124,2.19712,2.16858,0.0019472,0.0019472,0.0019472
10,62.8431,1.8972,1.60641,1.80353,0.55407,0.53279,0.4857,0.13785,2.22708,2.32448,2.08057,0.0019406,0.0019406,0.0019406
11,67.0408,1.79906,1.54517,1.71546,0.62252,0.60604,0.59604,0.18192,2.06769,2.09968,1.91457,0.001934,0.001934,0.001934
12,70.8301,1.81436,1.52864,1.71483,0.59905,0.52048,0.51955,0.12965,2.19313,2.60374,1.99435,0.0019274,0.0019274,0.0019274
13,74.8446,1.72531,1.50574,1.63505,0.58212,0.5929,0.6003,0.17981,2.10023,2.09107,1.9056,0.0019208,0.0019208,0.0019208
14,78.6026,1.72502,1.49637,1.60657,0.68471,0.62568,0.64693,0.23269,1.88616,1.83015,1.69583,0.0019142,0.0019142,0.0019142
15,82.7249,1.67523,1.46276,1.63811,0.51479,0.55464,0.47745,0.11606,2.35147,2.15538,2.16424,0.0019076,0.0019076,0.0019076
16,86.8407,1.67309,1.45216,1.58,0.65918,0.6612,0.62909,0.23833,1.90289,1.8331,1.71843,0.001901,0.001901,0.001901
17,90.8039,1.68967,1.46661,1.58749,0.62991,0.66965,0.65533,0.25582,1.79219,1.65215,1.6748,0.0018944,0.0018944,0.0018944
18,94.8135,1.634,1.42826,1.53869,0.55247,0.62062,0.57098,0.17204,2.05289,1.7416,1.83949,0.0018878,0.0018878,0.0018878
19,98.5887,1.58075,1.36001,1.49003,0.52853,0.62295,0.51176,0.12245,2.33027,1.88523,2.04959,0.0018812,0.0018812,0.0018812
20,104.146,1.60941,1.36798,1.52169,0.62208,0.65301,0.63643,0.18691,1.99008,1.77968,1.82428,0.0018746,0.0018746,0.0018746
21,111.335,1.54911,1.35001,1.47051,0.57691,0.60383,0.55714,0.13678,2.21846,1.78244,1.94783,0.001868,0.001868,0.001868
22,116.027,1.54209,1.36274,1.48411,0.56539,0.61885,0.5556,0.13119,2.12653,2.30956,1.90178,0.0018614,0.0018614,0.0018614
23,119.647,1.51086,1.31135,1.44948,0.57271,0.60791,0.54183,0.14367,2.21413,2.09677,1.97918,0.0018548,0.0018548,0.0018548
24,123.724,1.50338,1.30507,1.46295,0.60955,0.64408,0.60993,0.15339,2.16992,1.71677,1.88693,0.0018482,0.0018482,0.0018482
25,127.732,1.49378,1.28893,1.42345,0.64796,0.6653,0.65997,0.21124,1.93916,2.04046,1.77832,0.0018416,0.0018416,0.0018416
26,131.82,1.53629,1.29743,1.44893,0.6503,0.64891,0.61934,0.1707,2.08091,1.83913,1.84399,0.001835,0.001835,0.001835
27,135.513,1.4769,1.26935,1.40008,0.64677,0.65984,0.61935,0.19342,1.99307,1.741,1.77427,0.0018284,0.0018284,0.0018284
28,139.191,1.4756,1.25611,1.42289,0.58338,0.65231,0.59837,0.16346,2.02318,1.83061,1.80249,0.0018218,0.0018218,0.0018218
29,143.463,1.46627,1.27802,1.40536,0.68693,0.69945,0.67635,0.20502,1.9697,1.98292,1.72943,0.0018152,0.0018152,0.0018152
30,147.592,1.48086,1.2821,1.4151,0.66988,0.67486,0.63429,0.16608,2.11668,1.83837,1.83665,0.0018086,0.0018086,0.0018086
31,151.48,1.45605,1.27923,1.41323,0.57906,0.67467,0.64221,0.20296,1.9278,1.72689,1.76014,0.001802,0.001802,0.001802
32,155.376,1.46803,1.24482,1.3939,0.50823,0.63661,0.5016,0.12224,2.20667,2.07405,1.94362,0.0017954,0.0017954,0.0017954
33,158.889,1.49125,1.26378,1.37519,0.64046,0.62568,0.64339,0.16448,2.06535,1.92063,1.83302,0.0017888,0.0017888,0.0017888
34,162.88,1.45098,1.24463,1.4035,0.68202,0.69736,0.70032,0.22281,1.84837,1.74657,1.6581,0.0017822,0.0017822,0.0017822
35,166.99,1.45376,1.24701,1.37429,0.69356,0.70765,0.73533,0.25653,1.83831,1.59362,1.63677,0.0017756,0.0017756,0.0017756
36,171.325,1.42466,1.21522,1.37837,0.65862,0.69672,0.69238,0.1863,2.03234,1.85062,1.81991,0.001769,0.001769,0.001769
37,174.821,1.43628,1.22254,1.38316,0.67019,0.68569,0.65229,0.17493,2.03633,1.75077,1.76886,0.0017624,0.0017624,0.0017624
38,181.606,1.43277,1.21326,1.39787,0.69842,0.7418,0.72112,0.21443,1.96874,1.67692,1.73821,0.0017558,0.0017558,0.0017558
39,185.784,1.41907,1.197,1.3705,0.68132,0.70902,0.7112,0.2167,1.9692,1.62399,1.72439,0.0017492,0.0017492,0.0017492
40,189.613,1.40577,1.20275,1.36178,0.68472,0.69722,0.70462,0.20469,1.93057,1.75938,1.69575,0.0017426,0.0017426,0.0017426
41,193.494,1.42688,1.19707,1.35356,0.65764,0.71995,0.66772,0.18906,1.9773,1.89599,1.74252,0.001736,0.001736,0.001736
42,197.432,1.37651,1.15632,1.34949,0.53649,0.66257,0.52597,0.14783,2.13775,1.83685,1.98818,0.0017294,0.0017294,0.0017294
43,202.022,1.48083,1.1984,1.37771,0.70613,0.76093,0.76014,0.25102,1.91085,1.68953,1.70593,0.0017228,0.0017228,0.0017228
44,205.923,1.39196,1.18282,1.37585,0.63446,0.70219,0.63634,0.18772,2.04472,1.67381,1.83086,0.0017162,0.0017162,0.0017162
45,209.693,1.38821,1.17171,1.33291,0.70993,0.72268,0.77281,0.3035,1.7412,1.33519,1.54068,0.0017096,0.0017096,0.0017096
46,213.508,1.38421,1.15558,1.33119,0.69614,0.73361,0.72685,0.22336,2.02622,1.73409,1.78272,0.001703,0.001703,0.001703
47,217.868,1.3725,1.13964,1.32117,0.59232,0.6689,0.59404,0.13867,2.26655,1.92603,2.01609,0.0016964,0.0016964,0.0016964
48,224.117,1.34359,1.09972,1.30334,0.7421,0.73901,0.7791,0.30043,1.85635,1.29849,1.53451,0.0016898,0.0016898,0.0016898
49,229.312,1.36872,1.10007,1.3289,0.69234,0.70219,0.74828,0.35855,1.54894,1.21172,1.42483,0.0016832,0.0016832,0.0016832
50,233.103,1.43578,1.14704,1.34613,0.74477,0.73087,0.79371,0.29489,1.81675,1.45899,1.62062,0.0016766,0.0016766,0.0016766
51,237.053,1.39944,1.14484,1.33599,0.73454,0.7377,0.76721,0.2757,1.939,1.3587,1.646,0.00167,0.00167,0.00167
52,241.114,1.32403,1.05832,1.29531,0.70828,0.77946,0.77134,0.28392,1.90062,1.30542,1.67152,0.0016634,0.0016634,0.0016634
53,245.01,1.36296,1.07073,1.28845,0.68192,0.73497,0.71626,0.20268,2.14949,1.73929,1.86711,0.0016568,0.0016568,0.0016568
54,248.837,1.31745,1.04217,1.30082,0.55691,0.59699,0.51204,0.11677,2.49845,1.77329,2.29282,0.0016502,0.0016502,0.0016502
55,252.558,1.37055,1.09489,1.32317,0.62012,0.68443,0.61824,0.14616,2.38994,1.54898,2.08698,0.0016436,0.0016436,0.0016436
56,256.805,1.35419,1.07212,1.30623,0.71822,0.75,0.76587,0.32146,1.66968,1.20392,1.54668,0.001637,0.001637,0.001637
57,260.706,1.32206,1.06504,1.30225,0.74505,0.8184,0.82785,0.41352,1.56578,1.10031,1.37938,0.0016304,0.0016304,0.0016304
58,264.984,1.3028,1.01313,1.29523,0.76655,0.79918,0.82319,0.39186,1.6079,1.04528,1.38192,0.0016238,0.0016238,0.0016238
59,268.789,1.34823,1.05715,1.3106,0.72248,0.77322,0.76845,0.34442,1.65152,1.54942,1.41853,0.0016172,0.0016172,0.0016172
60,272.643,1.32982,1.06541,1.30653,0.73547,0.78241,0.79733,0.32582,1.75887,1.17208,1.4595,0.0016106,0.0016106,0.0016106
61,276.359,1.29006,1.00978,1.27267,0.76747,0.81148,0.8379,0.44074,1.46452,0.97966,1.31325,0.001604,0.001604,0.001604
62,280.447,1.31501,1.03251,1.28563,0.79189,0.79016,0.82787,0.412,1.55814,1.03255,1.36331,0.0015974,0.0015974,0.0015974
63,284.243,1.31831,1.04362,1.31485,0.74329,0.78318,0.80213,0.33639,1.76003,1.30719,1.51568,0.0015908,0.0015908,0.0015908
64,287.78,1.31112,1.03024,1.29102,0.76116,0.80979,0.81959,0.42832,1.48968,1.08172,1.36066,0.0015842,0.0015842,0.0015842
65,291.675,1.32332,1.04742,1.29862,0.77289,0.80894,0.83718,0.44798,1.45425,1.01699,1.30908,0.0015776,0.0015776,0.0015776
66,295.672,1.30842,1.0333,1.25666,0.72169,0.79705,0.80092,0.39157,1.63106,1.10887,1.39829,0.001571,0.001571,0.001571
67,299.554,1.27827,1.01493,1.26771,0.77422,0.76093,0.80412,0.38419,1.60111,1.10498,1.4173,0.0015644,0.0015644,0.0015644
68,303.725,1.30182,0.98132,1.25982,0.75457,0.81148,0.8323,0.41819,1.60193,1.0419,1.41163,0.0015578,0.0015578,0.0015578
69,307.517,1.23705,0.95906,1.2375,0.72893,0.82377,0.80214,0.27997,2.04094,1.30991,1.72775,0.0015512,0.0015512,0.0015512
70,311.524,1.23416,0.94208,1.22716,0.76097,0.82514,0.82062,0.33849,1.91982,1.0426,1.57189,0.0015446,0.0015446,0.0015446
71,315.824,1.24648,0.94582,1.2383,0.73407,0.7957,0.81767,0.29383,2.06207,1.02728,1.73083,0.001538,0.001538,0.001538
72,319.428,1.24264,0.96512,1.23139,0.74991,0.80289,0.80436,0.34378,1.84483,1.13799,1.51591,0.0015314,0.0015314,0.0015314
73,323.403,1.20985,0.92416,1.21726,0.79459,0.78738,0.8259,0.35665,1.78598,1.13092,1.49416,0.0015248,0.0015248,0.0015248
74,327.218,1.25303,0.96898,1.23298,0.76073,0.80874,0.83113,0.32219,1.9828,1.19671,1.65888,0.0015182,0.0015182,0.0015182
75,330.857,1.27082,0.96244,1.25146,0.728,0.81694,0.82466,0.32907,2.0273,1.03326,1.64915,0.0015116,0.0015116,0.0015116
76,334.787,1.24693,0.96485,1.2555,0.67982,0.75956,0.72755,0.1985,2.48953,1.15091,2.16106,0.001505,0.001505,0.001505
77,338.031,1.22712,0.92427,1.24969,0.71158,0.76093,0.73845,0.19226,2.45395,1.25907,2.11991,0.0014984,0.0014984,0.0014984
78,341.99,1.18204,0.90619,1.21098,0.75058,0.8224,0.81277,0.24282,2.26598,1.30026,1.98187,0.0014918,0.0014918,0.0014918
79,346.078,1.21005,0.92178,1.22611,0.69806,0.78142,0.74524,0.1861,2.57691,1.15371,2.25448,0.0014852,0.0014852,0.0014852
80,350.03,1.22073,0.90302,1.21423,0.73663,0.82377,0.81891,0.28016,2.16842,1.08101,1.81478,0.0014786,0.0014786,0.0014786
81,353.959,1.19578,0.90347,1.21704,0.77203,0.79574,0.80682,0.26143,2.23665,1.14793,1.91172,0.001472,0.001472,0.001472
82,357.811,1.21765,0.91878,1.22311,0.72412,0.78825,0.77831,0.2478,2.25361,1.1459,1.90651,0.0014654,0.0014654,0.0014654
83,362.047,1.20796,0.90374,1.21296,0.73859,0.81967,0.82366,0.28185,2.13413,1.10342,1.83641,0.0014588,0.0014588,0.0014588
84,365.955,1.23029,0.90363,1.21852,0.76955,0.83197,0.85629,0.36004,1.82288,0.998,1.55996,0.0014522,0.0014522,0.0014522
85,369.89,1.22846,0.90513,1.22504,0.75864,0.78825,0.80609,0.25113,2.24616,1.24369,1.97194,0.0014456,0.0014456,0.0014456
86,373.668,1.22281,0.90227,1.21909,0.73423,0.80328,0.77505,0.22301,2.32344,1.26859,1.9916,0.001439,0.001439,0.001439
87,377.663,1.17314,0.86956,1.19565,0.76995,0.83333,0.8389,0.26842,2.32416,1.10297,1.95024,0.0014324,0.0014324,0.0014324
88,381.314,1.19727,0.89864,1.20545,0.77564,0.80286,0.84102,0.28346,2.22972,1.05035,1.86491,0.0014258,0.0014258,0.0014258
89,385.436,1.19212,0.88791,1.19838,0.71821,0.80191,0.79306,0.22869,2.37377,1.24829,2.07323,0.0014192,0.0014192,0.0014192
90,389.22,1.17551,0.85716,1.21031,0.75065,0.85383,0.83267,0.28506,2.18994,1.19167,1.89624,0.0014126,0.0014126,0.0014126
91,392.977,1.21674,0.88956,1.21992,0.75558,0.83617,0.84874,0.33792,1.99587,1.00287,1.66896,0.001406,0.001406,0.001406
92,397.098,1.17018,0.85539,1.1906,0.75646,0.82923,0.84212,0.29792,2.19243,1.15661,1.8488,0.0013994,0.0013994,0.0013994
93,401.035,1.17286,0.8806,1.22575,0.77182,0.82377,0.82777,0.26584,2.26869,1.0652,1.91962,0.0013928,0.0013928,0.0013928
94,404.829,1.18424,0.8651,1.21307,0.74691,0.78619,0.78875,0.25522,2.33527,1.04715,1.96446,0.0013862,0.0013862,0.0013862
95,408.706,1.17735,0.8773,1.21098,0.75683,0.79918,0.79813,0.23324,2.36387,1.14398,2.04454,0.0013796,0.0013796,0.0013796
96,412.708,1.17009,0.85704,1.21648,0.75367,0.81922,0.80214,0.25937,2.22443,1.16275,1.87144,0.001373,0.001373,0.001373
97,416.544,1.17866,0.89128,1.20271,0.76458,0.78088,0.81269,0.2799,2.20879,1.03916,1.86863,0.0013664,0.0013664,0.0013664
98,420.399,1.17573,0.87405,1.22451,0.74558,0.84563,0.81715,0.24442,2.35678,1.01282,2.02074,0.0013598,0.0013598,0.0013598
99,424.389,1.18465,0.87187,1.20332,0.73037,0.80464,0.77107,0.20115,2.48534,1.27931,2.23749,0.0013532,0.0013532,0.0013532
100,428.51,1.15301,0.85501,1.18767,0.7421,0.81831,0.80731,0.24542,2.36831,1.25808,2.10518,0.0013466,0.0013466,0.0013466
101,432.566,1.14152,0.86173,1.19533,0.76783,0.8224,0.8257,0.28449,2.19074,1.11557,1.91235,0.00134,0.00134,0.00134
102,436.879,1.13167,0.85517,1.20123,0.76508,0.80874,0.832,0.28168,2.22896,1.03131,1.9195,0.0013334,0.0013334,0.0013334
103,440.439,1.12834,0.83009,1.1832,0.76428,0.83743,0.833,0.32079,2.08026,1.05579,1.79641,0.0013268,0.0013268,0.0013268
104,444.321,1.14124,0.85203,1.18479,0.77567,0.82104,0.8218,0.26976,2.21288,1.10086,1.93967,0.0013202,0.0013202,0.0013202
105,448.334,1.15357,0.85222,1.18983,0.75143,0.82104,0.82159,0.2553,2.31125,1.06498,2.05813,0.0013136,0.0013136,0.0013136
106,452.185,1.16773,0.85392,1.20986,0.74746,0.79653,0.80258,0.23985,2.3648,1.20201,2.03482,0.001307,0.001307,0.001307
107,455.881,1.18078,0.87946,1.20262,0.76129,0.82781,0.83196,0.253,2.3663,1.02292,2.03152,0.0013004,0.0013004,0.0013004
108,459.893,1.14525,0.8335,1.19044,0.75817,0.84803,0.84668,0.31364,2.09958,0.98133,1.79733,0.0012938,0.0012938,0.0012938
109,463.887,1.15395,0.8346,1.18945,0.78932,0.81377,0.85047,0.3221,1.92601,0.96539,1.61683,0.0012872,0.0012872,0.0012872
110,467.515,1.15685,0.87837,1.19081,0.76815,0.85656,0.86147,0.34161,1.90697,1.00194,1.60611,0.0012806,0.0012806,0.0012806
111,471.284,1.14193,0.85114,1.16348,0.77503,0.82787,0.85599,0.32173,1.96756,0.92122,1.61989,0.001274,0.001274,0.001274
112,474.829,1.11955,0.84657,1.16199,0.75268,0.81011,0.80965,0.25592,2.22592,1.00224,1.90487,0.0012674,0.0012674,0.0012674
113,478.906,1.19341,0.86244,1.20828,0.77239,0.81557,0.83664,0.29147,2.05601,0.91606,1.71234,0.0012608,0.0012608,0.0012608
114,482.824,1.12579,0.82111,1.18394,0.75843,0.84067,0.82501,0.27316,2.09876,0.90894,1.74706,0.0012542,0.0012542,0.0012542
