(001,1202.5)
(002,1203.0)
(003,1203.0)
(004,1203.0)
(005,1203.0)
(006,1203.5)
(007,1203.5)
(008,1203.0)
(009,1196.0)
(010,1187.5)
(011,1169.5)
(012,1157.0)
(013,1146.5)
(014,1148.5)
(015,1156.0)
(016,1169.5)
(017,1189.5)
(018,1196.5)
(019,1199.5)
(020,1195.5)
(021,1188.0)
(022,1173.5)
(023,1165.5)
(024,1160.5)
(025,1161.5)
(026,1167.5)
(027,1170.5)
(028,1179.5)
(029,1190.5)
(030,1194.5)
(031,1197.0)
(032,1192.5)
(033,1186.0)
(034,1174.5)
(035,1171.0)
(036,1173.0)
(037,1184.5)
(038,1189.5)
(039,1191.0)
(040,1189.5)
(041,1188.5)
(042,1188.5)
(043,1189.0)
(044,1189.5)
(045,1190.5)
(046,1192.0)
(047,1194.0)
(048,1199.0)
(049,1201.5)
(050,1201.0)
(051,1194.0)
(052,1186.5)
(053,1181.0)
(054,1183.5)
(055,1188.0)
(056,1195.0)
(057,1198.5)
(058,1199.0)
(059,1197.5)
(060,1193.0)
(061,1190.0)
(062,1188.5)
(063,1187.5)
(064,1190.5)
(065,1190.5)
(066,1190.5)
(067,1192.5)
(068,1197.0)
(069,1198.0)
(070,1198.0)
(071,1196.0)
(072,1191.0)
(073,1190.5)
(074,1191.0)
(075,1192.5)
(076,1194.0)
(077,1194.5)
(078,1193.0)
(079,1191.5)
(080,1192.0)
(081,1195.0)
(082,1195.5)
(083,1195.5)
(084,1193.0)
(085,1190.0)
(086,1190.0)
(087,1191.0)
(088,1193.5)
(089,1196.5)
(090,1198.5)
(091,1197.0)
(092,1194.5)
(093,1192.0)
(094,1192.0)
(095,1192.0)
(096,1193.5)
(097,1195.5)
(098,1196.5)
(099,1195.5)
(100,1195.0)
(101,1194.5)
(102,1194.5)
(103,1194.5)
(104,1193.0)
(105,1191.5)
(106,1193.0)
(107,1193.0)
(108,1197.5)
(109,1200.5)
(110,1198.5)
(111,1195.5)
(112,1191.5)
(113,1191.5)
(114,1193.0)
(115,1194.5)
(116,1196.0)
(117,1196.5)
(118,1195.5)
(119,1196.0)
(120,1196.5)
(121,1197.5)
(122,1197.5)
(123,1196.5)
(124,1196.5)
(125,1197.0)
(126,1197.0)
(127,1196.0)
(128,1196.0)
(129,1195.0)
(130,1194.5)
(131,1195.0)
(132,1196.5)
(133,1200.0)
(134,1200.0)
(135,1198.5)
(136,1196.0)
(137,1194.5)
(138,1193.5)
(139,1194.0)
(140,1194.5)
(141,1196.0)
(142,1198.0)
(143,1201.5)
(144,1201.0)
(145,1203.0)
(146,1199.5)
(147,1195.0)
(148,1192.5)
(149,1192.5)
(150,1194.5)
