(001,507.0)
(002,507.5)
(003,508.0)
(004,508.0)
(005,507.0)
(006,506.5)
(007,506.5)
(008,507.5)
(009,508.5)
(010,515.5)
(011,518.5)
(012,516.0)
(013,517.5)
(014,521.5)
(015,519.5)
(016,515.5)
(017,511.5)
(018,504.0)
(019,504.5)
(020,512.0)
(021,515.0)
(022,517.5)
(023,520.0)
(024,517.0)
(025,516.5)
(026,517.5)
(027,514.0)
(028,511.5)
(029,509.5)
(030,507.0)
(031,509.5)
(032,514.0)
(033,518.5)
(034,517.5)
(035,514.0)
(036,513.0)
(037,511.5)
(038,511.5)
(039,511.0)
(040,511.0)
(041,512.0)
(042,512.5)
(043,516.5)
(044,516.0)
(045,513.5)
(046,508.0)
(047,504.5)
(048,504.0)
(049,502.5)
(050,506.5)
(051,513.5)
(052,520.0)
(053,519.0)
(054,518.5)
(055,515.0)
(056,507.5)
(057,504.0)
(058,504.5)
(059,505.0)
(060,513.5)
(061,515.5)
(062,518.0)
(063,517.0)
(064,513.5)
(065,508.5)
(066,505.5)
(067,503.5)
(068,503.5)
(069,507.0)
(070,513.0)
(071,517.5)
(072,516.5)
(073,514.5)
(074,510.5)
(075,506.5)
(076,506.0)
(077,507.5)
(078,510.5)
(079,512.5)
(080,515.5)
(081,515.5)
(082,513.0)
(083,511.5)
(084,510.5)
(085,509.5)
(086,508.5)
(087,511.0)
(088,512.5)
(089,511.5)
(090,511.0)
(091,509.0)
(092,509.5)
(093,511.0)
(094,510.5)
(095,510.5)
(096,510.5)
(097,512.0)
(098,510.0)
(099,511.0)
(100,511.5)
(101,511.0)
(102,511.0)
(103,510.0)
(104,510.0)
(105,511.0)
(106,510.5)
(107,512.0)
(108,510.5)
(109,509.5)
(110,508.0)
(111,508.5)
(112,508.0)
(113,509.0)
(114,510.5)
(115,512.0)
(116,512.5)
(117,510.5)
(118,511.0)
(119,509.5)
(120,507.0)
(121,506.5)
(122,509.0)
(123,511.0)
(124,512.0)
(125,513.0)
(126,512.0)
(127,511.0)
(128,510.5)
(129,509.5)
(130,509.5)
(131,509.0)
(132,509.5)
(133,510.0)
(134,510.0)
(135,510.5)
(136,511.0)
(137,511.0)
(138,510.0)
(139,510.5)
(140,509.5)
(141,510.5)
(142,510.0)
(143,510.0)
(144,510.0)
(145,509.5)
(146,509.5)
(147,510.5)
(148,512.0)
(149,512.5)
(150,510.0)
