(1076.0,277.0,765.35)
(1075.5,276.0,765.35)
(1073.0,275.5,765.35)
(1072.0,272.0,737.01)
(1066.0,269.5,737.01)
(1064.0,274.5,737.01)
(1056.0,281.0,765.35)
(1043.0,274.5,765.35)
(1037.5,273.0,765.35)
(1041.0,271.5,793.70)
(1049.0,276.5,793.70)
(1063.5,275.0,793.70)
(1063.5,275.0,765.35)
(1053.0,272.0,765.35)
(1042.0,268.0,793.70)
(1043.0,274.0,793.70)
(1051.5,279.0,765.35)
(1059.0,276.5,765.35)
(1070.0,270.5,765.35)
(1071.5,270.5,765.35)
(1068.0,271.5,765.35)
(1066.5,280.5,765.35)
(1067.0,284.5,793.70)
(1067.0,281.5,793.70)
(1065.5,273.0,793.70)
(1069.0,270.5,765.35)
(1060.5,269.5,765.35)
(1052.5,272.0,765.35)
(1046.5,278.5,793.70)
(1054.0,281.0,793.70)
(1059.0,279.0,793.70)
(1076.0,271.0,793.70)
(1082.0,268.5,793.70)
(1082.0,271.0,793.70)
(1069.0,281.0,793.70)
(1057.5,286.5,793.70)
(1048.5,286.5,793.70)
(1047.5,277.0,793.70)
(1057.5,268.5,765.35)
(1066.0,268.0,765.35)
(1072.0,272.5,765.35)
(1081.0,279.0,765.35)
(1081.5,281.5,765.35)
(1080.0,273.5,765.35)
(1075.5,270.0,765.35)
(1065.0,270.5,765.35)
(1058.5,275.5,765.35)
(1057.0,277.0,765.35)
(1064.0,275.5,765.35)
(1076.5,275.5,765.35)
(1086.0,276.0,765.35)
(1088.5,273.5,765.35)
(1077.0,274.5,765.35)
(1064.0,276.0,765.35)
(1059.0,275.5,765.35)
(1058.5,278.0,765.35)
(1064.0,283.5,765.35)
(1072.0,281.0,765.35)
(1080.5,278.0,765.35)
(1080.0,273.5,765.35)
(1075.5,270.5,765.35)
(1070.0,273.5,765.35)
(1067.5,278.0,765.35)
(1063.0,282.0,765.35)
(1062.5,279.5,765.35)
(1067.5,275.5,765.35)
(1077.0,272.5,765.35)
(1079.0,272.5,765.35)
(1078.5,274.0,765.35)
(1069.5,279.5,765.35)
(1066.5,282.5,765.35)
(1068.5,280.5,765.35)
(1070.5,275.5,765.35)
(1073.5,270.5,765.35)
(1072.5,269.5,765.35)
(1067.0,273.5,765.35)
(1069.5,279.0,765.35)
(1073.5,283.0,765.35)
(1073.0,281.0,793.70)
(1070.0,275.0,765.35)
(1072.0,269.0,765.35)
(1070.5,276.0,765.35)
(1079.5,280.0,765.35)
(1081.5,279.5,765.35)
(1078.5,275.0,765.35)
(1072.5,277.0,765.35)
(1066.5,274.0,737.01)
(1065.0,273.5,765.35)
(1066.0,276.0,765.35)
(1068.5,278.5,765.35)
(1071.0,281.0,765.35)
(1074.5,278.0,765.35)
(1073.5,273.5,765.35)
(1072.5,270.0,765.35)
(1067.5,270.5,765.35)
(1069.0,278.5,765.35)
(1069.0,281.5,793.70)
(1071.5,279.5,793.70)
(1068.5,278.0,793.70)
(1064.5,274.0,793.70)
(1062.5,274.5,765.35)
(1068.0,280.0,765.35)
(1076.0,282.0,765.35)
(1081.0,276.5,765.35)
(1081.5,269.5,765.35)
(1070.5,271.0,737.01)
(1063.0,277.0,737.01)
(1061.0,279.0,737.01)
(1066.0,279.5,765.35)
(1076.0,280.0,765.35)
(1081.0,277.0,765.35)
(1082.0,271.5,765.35)
(1076.0,269.5,765.35)
(1071.5,271.5,765.35)
(1068.0,279.5,765.35)
(1069.5,285.0,765.35)
(1071.0,284.0,765.35)
(1071.5,275.5,765.35)
(1076.5,270.0,765.35)
(1077.5,267.5,793.70)
(1076.0,270.5,793.70)
(1076.0,278.5,793.70)
(1076.5,284.0,765.35)
(1074.5,282.0,765.35)
(1070.5,275.0,765.35)
(1072.0,270.0,765.35)
(1070.5,270.0,765.35)
(1074.0,275.0,765.35)
(1080.0,283.0,765.35)
(1081.5,283.5,765.35)
(1080.0,280.5,765.35)
(1072.0,275.0,765.35)
(1066.5,271.0,765.35)
(1065.5,272.0,765.35)
(1069.5,277.5,765.35)
(1074.5,279.0,765.35)
(1081.0,279.0,765.35)
(1077.0,276.0,793.70)
(1071.5,274.0,765.35)
(1067.5,275.5,765.35)
(1069.5,278.0,765.35)
(1071.5,280.5,765.35)
(1072.5,280.0,765.35)
(1070.5,277.5,765.35)
(1069.0,277.5,765.35)
(1070.0,278.0,765.35)
(1074.0,276.5,765.35)
(1080.0,273.5,765.35)
(1083.5,275.5,765.35)
(1080.0,278.0,793.70)
