(001,1241.0)
(002,1235.0)
(003,1231.0)
(004,1228.0)
(005,1230.5)
(006,1236.5)
(007,1237.5)
(008,1240.5)
(009,1240.5)
(010,1239.0)
(011,1234.5)
(012,1232.5)
(013,1238.0)
(014,1244.5)
(015,1240.5)
(016,1232.0)
(017,1230.0)
(018,1235.0)
(019,1238.0)
(020,1247.5)
(021,1247.5)
(022,1237.0)
(023,1231.5)
(024,1231.0)
(025,1232.5)
(026,1240.5)
(027,1242.5)
(028,1236.5)
(029,1236.5)
(030,1242.5)
(031,1245.5)
(032,1251.5)
(033,1248.0)
(034,1240.5)
(035,1241.0)
(036,1235.0)
(037,1235.5)
(038,1239.5)
(039,1244.5)
(040,1246.5)
(041,1244.0)
(042,1244.0)
(043,1243.5)
(044,1243.5)
(045,1243.0)
(046,1243.5)
(047,1243.0)
(048,1241.5)
(049,1238.5)
(050,1235.0)
(051,1238.0)
(052,1243.5)
(053,1244.0)
(054,1243.5)
(055,1243.5)
(056,1243.0)
(057,1242.5)
(058,1244.0)
(059,1244.0)
(060,1243.5)
(061,1244.5)
(062,1246.0)
(063,1244.0)
(064,1242.5)
(065,1242.0)
(066,1243.5)
(067,1244.0)
(068,1243.0)
(069,1240.5)
(070,1242.0)
(071,1243.0)
(072,1243.0)
(073,1244.0)
(074,1242.0)
(075,1240.0)
(076,1242.5)
(077,1242.5)
(078,1241.0)
(079,1242.5)
(080,1244.0)
(081,1243.5)
(082,1245.5)
(083,1246.5)
(084,1242.0)
(085,1242.5)
(086,1243.0)
(087,1245.0)
(088,1246.0)
(089,1244.5)
(090,1243.0)
(091,1241.0)
(092,1242.5)
(093,1243.5)
(094,1243.5)
(095,1244.0)
(096,1244.0)
(097,1244.0)
(098,1244.5)
(099,1243.5)
(100,1242.5)
(101,1242.5)
(102,1243.0)
(103,1242.5)
(104,1242.5)
(105,1242.0)
(106,1242.5)
(107,1241.5)
(108,1241.5)
(109,1243.5)
(110,1243.0)
(111,1243.5)
(112,1244.0)
(113,1243.5)
(114,1242.0)
(115,1243.0)
(116,1244.5)
(117,1244.0)
(118,1243.0)
(119,1242.5)
(120,1242.5)
(121,1244.0)
(122,1243.5)
(123,1241.5)
(124,1238.0)
(125,1239.0)
(126,1242.0)
(127,1246.5)
(128,1247.0)
(129,1243.0)
(130,1241.0)
(131,1240.5)
(132,1243.5)
(133,1248.0)
(134,1249.0)
(135,1243.5)
(136,1242.0)
(137,1242.0)
(138,1244.0)
(139,1247.5)
(140,1247.0)
(141,1243.0)
(142,1241.5)
(143,1241.0)
(144,1243.0)
(145,1247.5)
(146,1248.0)
(147,1244.5)
(148,1241.5)
(149,1240.5)
(150,1243.0)
