(1079.5,459.0,735.68)
(1080.2,458.3,728.60)
(1080.1,458.4,731.29)
(1080.1,458.4,727.60)
(1080.0,458.5,728.91)
(1080.0,458.5,730.40)
(1079.7,458.8,734.01)
(1079.8,459.0,734.54)
(1079.6,459.1,733.54)
(1079.5,458.9,732.76)
(1079.4,459.2,734.78)
(1079.4,459.4,735.03)
(1079.4,459.6,735.23)
(1079.2,459.7,730.47)
(1079.2,459.7,727.28)
(1078.8,460.2,731.19)
(1078.1,460.2,732.87)
(1077.2,458.9,737.26)
(1075.4,458.0,738.61)
(1074.2,458.8,723.60)
(1072.9,460.6,737.01)
(1072.8,463.5,737.01)
(1072.0,463.1,737.01)
(1071.3,460.5,737.01)
(1070.2,457.3,737.01)
(1071.1,457.3,737.01)
(1073.1,459.3,730.30)
(1077.7,460.5,734.69)
(1079.3,460.0,733.98)
(1079.2,458.3,732.13)
(1078.3,458.3,739.26)
(1075.5,460.0,738.72)
(1073.3,461.9,731.45)
(1072.7,461.3,737.01)
(1073.0,458.9,728.70)
(1074.4,456.7,727.93)
(1076.2,456.5,737.54)
(1077.3,458.3,734.41)
(1076.2,460.1,733.87)
(1074.0,461.2,717.87)
(1073.5,461.9,723.89)
(1072.1,460.4,737.01)
(1071.1,458.5,737.01)
(1071.6,457.6,737.01)
(1073.6,459.0,726.81)
(1074.5,460.9,733.22)
(1075.8,461.3,738.31)
(1075.1,459.7,738.33)
(1074.8,458.4,736.42)
(1075.2,458.7,738.31)
(1074.8,459.6,736.53)
(1074.7,459.8,735.56)
(1075.3,459.7,738.61)
(1076.2,458.8,734.23)
(1076.4,459.0,734.49)
(1075.8,459.3,738.12)
(1074.9,460.1,737.34)
(1074.8,460.6,736.60)
(1074.8,459.9,736.65)
(1075.5,459.5,738.47)
(1075.1,459.7,738.15)
(1075.1,459.8,738.01)
(1075.0,459.7,737.88)
(1074.5,459.2,733.87)
(1074.9,460.1,737.30)
(1074.4,460.8,730.36)
(1074.4,461.1,731.77)
(1075.7,460.8,738.32)
(1076.0,459.9,737.75)
(1076.4,459.2,738.34)
(1077.1,459.6,737.38)
(1076.9,459.5,737.80)
(1077.4,460.3,733.53)
(1077.0,460.5,737.42)
(1076.7,459.7,738.14)
(1076.7,459.3,737.99)
(1076.9,460.2,741.58)
(1075.9,460.6,737.97)
(1075.8,460.2,737.98)
(1075.1,458.6,737.90)
(1075.5,457.6,738.29)
(1077.2,458.7,737.23)
(1077.3,459.9,734.63)
(1077.6,460.5,733.76)
(1076.9,459.8,741.02)
(1076.1,458.3,737.58)
(1075.9,458.2,737.85)
(1077.2,459.2,737.21)
(1078.8,460.3,732.03)
(1079.5,460.3,733.17)
(1078.8,459.2,732.66)
(1077.6,459.1,734.10)
(1077.3,460.1,734.82)
(1076.0,460.4,737.66)
(1076.6,460.8,738.16)
(1077.3,459.8,734.99)
(1078.3,459.4,738.93)
(1079.3,460.0,734.30)
(1078.4,459.8,738.68)
(1077.9,460.1,735.14)
(1076.8,459.0,737.85)
(1076.5,458.2,738.27)
(1077.6,458.7,734.37)
(1077.8,459.4,734.88)
(1077.3,459.9,735.13)
(1076.4,459.6,738.19)
(1075.6,458.9,738.27)
(1075.9,459.5,737.76)
(1075.3,460.0,738.40)
(1076.5,460.3,738.13)
(1077.1,459.2,737.34)
(1078.1,459.0,733.44)
(1077.4,459.1,733.77)
(1076.9,460.1,740.59)
(1076.9,460.9,740.24)
(1076.3,459.2,734.44)
(1076.2,458.1,734.51)
(1077.2,458.7,737.19)
(1077.2,459.8,737.18)
(1076.7,460.2,737.87)
(1077.3,459.8,735.25)
(1077.2,458.6,737.17)
(1077.6,457.9,734.59)
(1078.4,459.1,738.50)
(1078.2,460.1,733.86)
(1078.3,460.0,738.68)
(1078.3,459.3,738.49)
(1078.3,458.2,738.34)
(1078.5,458.6,735.31)
(1079.1,459.3,728.49)
(1079.2,459.9,729.48)
(1079.1,460.3,729.81)
(1079.0,460.4,733.20)
(1078.8,460.6,733.15)
(1078.7,461.2,735.52)
(1078.4,461.1,738.35)
(1078.0,459.5,732.46)
(1077.9,458.4,735.40)
(1079.2,459.3,730.25)
(1080.4,461.1,729.70)
(1078.7,462.0,735.74)
(1077.3,461.7,735.36)
(1076.0,459.6,737.59)
(1075.5,458.3,738.14)
(1077.1,458.9,737.30)
(1077.4,459.9,733.98)
(1077.4,460.2,734.17)
(1077.9,459.5,732.21)
(1077.3,457.6,733.82)
(1076.9,457.0,737.45)
