(001, 1279.5, 1285.898)
(002, 1277.0, 1283.385)
(003, 1275.5, 1281.878)
(004, 1271.0, 1278.092)
(005, 1262.5, 1270.946)
(006, 1255.0, 1264.802)
(007, 1244.5, 1255.601)
(008, 1235.0, 1247.387)
(009, 1230.0, 1243.702)
(010, 1230.5, 1248.958)
(011, 1242.0, 1255.111)
(012, 1251.5, 1246.591)
(013, 1252.0, 1246.26)
(014, 1243.0, 1252.448)
(015, 1232.0, 1246.078)
(016, 1233.5, 1243.041)
(017, 1242.0, 1236.768)
(018, 1254.0, 1243.853)
(019, 1264.5, 1250.788)
(020, 1270.0, 1257.193)
(021, 1269.5, 1260.159)
(022, 1266.5, 1261.44)
(023, 1263.5, 1268.339)
(024, 1265.5, 1259.38)
(025, 1265.5, 1269.965)
(026, 1259.5, 1267.138)
(027, 1253.0, 1263.464)
(028, 1242.0, 1255.494)
(029, 1234.5, 1249.592)
(030, 1243.5, 1248.213)
(031, 1259.0, 1245.896)
(032, 1276.5, 1256.752)
(033, 1284.0, 1264.291)
(034, 1280.0, 1267.438)
(035, 1264.0, 1271.065)
(036, 1247.0, 1262.387)
(037, 1236.0, 1252.335)
(038, 1240.0, 1249.224)
(039, 1252.0, 1244.62)
(040, 1267.0, 1251.691)
(041, 1275.5, 1259.991)
(042, 1282.0, 1266.072)
(043, 1284.5, 1271.755)
(044, 1284.0, 1274.751)
(045, 1276.0, 1283.992)
(046, 1263.0, 1278.883)
(047, 1250.5, 1269.978)
(048, 1248.5, 1264.582)
(049, 1263.0, 1256.902)
(050, 1281.0, 1265.221)
(051, 1288.5, 1273.479)
(052, 1288.5, 1277.28)
(053, 1280.0, 1285.567)
(054, 1264.5, 1279.79)
(055, 1247.0, 1268.09)
(056, 1248.5, 1263.262)
(057, 1262.5, 1256.63)
(058, 1275.0, 1264.927)
(059, 1282.0, 1271.728)
(060, 1283.5, 1275.148)
(061, 1278.5, 1283.168)
(062, 1269.5, 1280.527)
(063, 1261.5, 1273.82)
(064, 1258.0, 1268.522)
(065, 1261.0, 1266.964)
(066, 1269.0, 1260.349)
(067, 1279.0, 1263.703)
(068, 1281.5, 1268.435)
(069, 1275.0, 1269.318)
(070, 1269.5, 1276.502)
(071, 1266.5, 1274.668)
(072, 1267.5, 1275.883)
(073, 1271.5, 1275.846)
(074, 1272.5, 1266.645)
(075, 1270.5, 1265.107)
(076, 1267.0, 1272.527)
(077, 1269.5, 1264.109)
(078, 1274.0, 1266.789)
(079, 1276.0, 1267.085)
(080, 1272.0, 1267.36)
(081, 1270.5, 1276.541)
(082, 1275.0, 1268.836)
(083, 1281.0, 1270.402)
(084, 1281.0, 1274.282)
(085, 1279.0, 1273.499)
(086, 1274.0, 1281.301)
(087, 1267.5, 1276.494)
(088, 1264.5, 1274.082)
(089, 1263.5, 1271.351)
(090, 1265.5, 1271.674)
(091, 1272.5, 1262.4)
(092, 1277.0, 1264.305)
(093, 1276.5, 1266.508)
(094, 1271.5, 1266.146)
(095, 1267.5, 1273.753)
(096, 1268.0, 1263.266)
(097, 1272.0, 1264.32)
(098, 1271.5, 1276.518)
(099, 1269.5, 1275.797)
(100, 1263.0, 1271.447)
(101, 1257.0, 1267.891)
(102, 1267.0, 1271.319)
(103, 1279.5, 1265.597)
(104, 1282.5, 1269.434)
(105, 1279.5, 1270.776)
(106, 1272.5, 1278.634)
(107, 1261.0, 1273.993)
(108, 1255.5, 1269.474)
(109, 1265.0, 1269.619)
(110, 1277.0, 1265.262)
(111, 1283.5, 1269.994)
(112, 1285.5, 1273.737)
(113, 1282.0, 1275.263)
(114, 1275.5, 1284.013)
(115, 1271.0, 1280.727)
(116, 1270.0, 1278.357)
(117, 1273.0, 1277.992)
(118, 1277.0, 1271.402)
(119, 1279.0, 1273.325)
(120, 1280.5, 1274.615)
(121, 1280.5, 1275.453)
(122, 1278.5, 1274.094)
(123, 1277.5, 1282.356)
(124, 1277.0, 1272.025)
(125, 1275.5, 1280.769)
(126, 1275.0, 1280.011)
(127, 1275.5, 1269.523)
(128, 1279.0, 1271.632)
(129, 1281.0, 1274.079)
(130, 1282.5, 1275.342)
(131, 1281.0, 1275.7)
(132, 1275.0, 1282.153)
(133, 1268.0, 1277.98)
(134, 1264.5, 1275.321)
(135, 1270.5, 1274.795)
(136, 1277.0, 1268.899)
(137, 1280.5, 1273.043)
(138, 1279.0, 1273.801)
(139, 1273.5, 1280.596)
(140, 1267.0, 1276.049)
(141, 1269.0, 1273.462)
(142, 1273.5, 1267.423)
(143, 1272.0, 1266.671)
(144, 1269.5, 1274.477)
(145, 1270.5, 1265.794)
(146, 1272.5, 1265.631)
(147, 1278.0, 1267.555)
(148, 1282.0, 1271.474)
(149, 1283.0, 1274.823)
(150, 1279.0, 1283.342)
