epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.7923,3.57649,3.59836,4.1089,0.00049,0.01776,0.00026,0.0001,3.70114,4.12715,4.14216,0.00064,0.00064,0.00064
2,12.7692,2.96317,2.79896,3.35344,0.0017,0.0724,0.00104,0.0004,3.36377,3.94864,3.59842,0.00129571,0.00129571,0.00129571
3,16.2509,2.50285,2.29027,2.66843,0.02912,0.0082,0.00678,0.0036,3.112,4.45981,3.29407,0.00194706,0.00194706,0.00194706
4,19.7975,2.33149,1.97712,2.34848,0.29599,0.16257,0.10894,0.02375,2.67112,2.66429,2.81532,0.0019802,0.0019802,0.0019802
5,24.1913,2.17869,1.80476,2.24062,0.3884,0.34153,0.27094,0.06535,2.4065,2.10256,2.44575,0.0019736,0.0019736,0.0019736
6,27.9494,2.11529,1.74191,2.13551,0.61161,0.54427,0.52071,0.15937,2.24733,2.08706,2.27894,0.001967,0.001967,0.001967
7,31.9837,2.05583,1.68275,2.0607,0.43672,0.56421,0.43227,0.14891,2.21165,1.98443,2.15762,0.0019604,0.0019604,0.0019604
8,35.8534,1.95751,1.59867,1.98757,0.52976,0.55601,0.48026,0.12477,2.42346,1.85518,2.3829,0.0019538,0.0019538,0.0019538
9,40.1112,1.94393,1.54604,1.87865,0.48231,0.48087,0.37888,0.08617,2.44173,2.05078,2.27688,0.0019472,0.0019472,0.0019472
10,44.0503,1.91688,1.53534,1.89616,0.41942,0.46977,0.35658,0.0853,2.44319,2.3787,2.3739,0.0019406,0.0019406,0.0019406
11,48.3725,1.81396,1.49358,1.81944,0.58246,0.61885,0.60028,0.18736,2.08254,1.71404,1.98873,0.001934,0.001934,0.001934
12,52.3473,1.80592,1.452,1.81308,0.54607,0.55055,0.53132,0.15302,2.21219,2.23553,2.24587,0.0019274,0.0019274,0.0019274
13,56.4395,1.7166,1.41405,1.74081,0.59488,0.54645,0.54566,0.14768,2.21252,1.67862,2.0864,0.0019208,0.0019208,0.0019208
14,60.3411,1.70022,1.40499,1.68835,0.62335,0.57878,0.60971,0.17926,2.02305,1.93341,1.94168,0.0019142,0.0019142,0.0019142
15,64.7608,1.63283,1.36279,1.71166,0.58417,0.62705,0.58083,0.15225,2.17002,1.88161,2.08924,0.0019076,0.0019076,0.0019076
16,68.8165,1.66066,1.35512,1.66813,0.66339,0.69126,0.69336,0.22799,1.95817,1.51914,1.86976,0.001901,0.001901,0.001901
17,72.6785,1.64982,1.38229,1.67198,0.64812,0.64416,0.64516,0.22787,1.92278,1.68301,1.85486,0.0018944,0.0018944,0.0018944
18,76.8721,1.62732,1.33597,1.63385,0.59748,0.63661,0.57064,0.1475,2.19304,1.82137,2.09515,0.0018878,0.0018878,0.0018878
19,80.6595,1.57,1.29501,1.57844,0.62185,0.65984,0.63371,0.18752,2.1506,1.82061,2.23198,0.0018812,0.0018812,0.0018812
20,85.1621,1.57874,1.29952,1.60034,0.56957,0.63388,0.58652,0.16135,2.12051,1.92622,2.08388,0.0018746,0.0018746,0.0018746
21,89.331,1.53844,1.3119,1.56348,0.55008,0.65984,0.5509,0.13499,2.29664,1.74204,2.13285,0.001868,0.001868,0.001868
22,93.5846,1.5278,1.31857,1.57477,0.61383,0.63408,0.59807,0.14595,2.23504,1.6916,2.0536,0.0018614,0.0018614,0.0018614
23,97.4447,1.48789,1.23978,1.52455,0.61636,0.66282,0.60638,0.14951,2.25908,1.77988,2.12471,0.0018548,0.0018548,0.0018548
24,101.462,1.51183,1.26223,1.57539,0.66475,0.65437,0.6743,0.2016,2.10642,1.59061,2.02858,0.0018482,0.0018482,0.0018482
25,105.441,1.48967,1.24655,1.50963,0.64785,0.69618,0.67732,0.19697,2.09579,1.5661,1.99611,0.0018416,0.0018416,0.0018416
26,109.513,1.51192,1.23134,1.5279,0.69636,0.70219,0.68994,0.18816,2.11527,1.6138,1.98797,0.001835,0.001835,0.001835
27,113.038,1.46925,1.22592,1.48433,0.67003,0.70628,0.64312,0.1855,2.08043,1.81372,1.97952,0.0018284,0.0018284,0.0018284
28,116.823,1.46869,1.21285,1.50562,0.62069,0.64071,0.605,0.16348,2.15809,1.68433,2.09942,0.0018218,0.0018218,0.0018218
29,121.379,1.4661,1.24126,1.4894,0.69194,0.71803,0.73475,0.2264,1.92001,1.81351,1.82077,0.0018152,0.0018152,0.0018152
30,125.591,1.46558,1.22499,1.50392,0.68063,0.75956,0.70193,0.2125,2.0422,1.76848,1.95315,0.0018086,0.0018086,0.0018086
31,129.402,1.45344,1.2311,1.50329,0.62154,0.71858,0.68272,0.20693,1.98391,1.68097,1.90341,0.001802,0.001802,0.001802
32,133.458,1.45643,1.21093,1.47919,0.65623,0.66803,0.66409,0.18146,2.1143,1.91186,2.03405,0.0017954,0.0017954,0.0017954
33,136.965,1.46964,1.22911,1.45423,0.6656,0.72875,0.72279,0.22672,2.04088,1.52034,1.9425,0.0017888,0.0017888,0.0017888
34,140.925,1.45227,1.20195,1.48709,0.71289,0.76661,0.77588,0.27146,1.80624,1.45872,1.74815,0.0017822,0.0017822,0.0017822
35,145.132,1.42469,1.1987,1.44091,0.71428,0.75135,0.76012,0.26009,1.87649,1.45387,1.77079,0.0017756,0.0017756,0.0017756
36,149.447,1.41978,1.17104,1.45807,0.61416,0.67896,0.63795,0.15774,2.25465,1.88018,2.1632,0.001769,0.001769,0.001769
37,152.751,1.41782,1.18261,1.45329,0.68641,0.70492,0.71021,0.19885,2.07706,1.6304,1.98098,0.0017624,0.0017624,0.0017624
38,157.006,1.38674,1.12635,1.46584,0.68615,0.72678,0.71715,0.19602,2.17863,1.47831,2.02694,0.0017558,0.0017558,0.0017558
39,160.995,1.43123,1.13238,1.46203,0.70606,0.76131,0.76529,0.23504,2.00346,1.54428,1.90997,0.0017492,0.0017492,0.0017492
40,165.008,1.36453,1.13053,1.4309,0.6072,0.64754,0.59211,0.16464,2.16105,1.63428,2.17615,0.0017426,0.0017426,0.0017426
41,168.953,1.38279,1.08164,1.40796,0.64334,0.6735,0.63323,0.15701,2.45703,1.52867,2.39291,0.001736,0.001736,0.001736
42,172.871,1.33894,1.06533,1.41355,0.68689,0.74454,0.69272,0.19257,2.29079,1.37216,2.37562,0.0017294,0.0017294,0.0017294
43,177.188,1.42067,1.09546,1.42179,0.65439,0.70358,0.65981,0.17867,2.29479,1.68763,2.38149,0.0017228,0.0017228,0.0017228
44,181.431,1.35243,1.08826,1.43393,0.74319,0.73361,0.76325,0.27017,1.92592,1.20577,1.81052,0.0017162,0.0017162,0.0017162
45,185.449,1.34869,1.06849,1.3833,0.74601,0.79047,0.79181,0.3416,1.71103,1.21821,1.69634,0.0017096,0.0017096,0.0017096
46,189.235,1.34886,1.05439,1.39268,0.74044,0.77869,0.81535,0.38273,1.60679,1.09788,1.5465,0.001703,0.001703,0.001703
47,193.721,1.30171,1.02833,1.36772,0.75101,0.80328,0.81977,0.42434,1.44548,1.10661,1.45074,0.0016964,0.0016964,0.0016964
48,197.918,1.30744,1.00728,1.35633,0.72971,0.75976,0.78046,0.31266,1.83779,1.08149,1.74308,0.0016898,0.0016898,0.0016898
49,202.202,1.33635,1.02503,1.38494,0.78092,0.77459,0.8288,0.42753,1.50935,0.99553,1.49781,0.0016832,0.0016832,0.0016832
50,206.116,1.30632,0.99657,1.36784,0.74428,0.77459,0.80116,0.4876,1.32888,1.09817,1.35605,0.0016766,0.0016766,0.0016766
51,210.203,1.31883,1.01018,1.38012,0.74924,0.80191,0.8132,0.37026,1.73136,1.01996,1.68504,0.00167,0.00167,0.00167
52,214.434,1.28666,0.95446,1.34875,0.75937,0.79508,0.82565,0.35521,1.82466,1.10309,1.76529,0.0016634,0.0016634,0.0016634
53,218.404,1.30626,0.99845,1.34773,0.72155,0.79653,0.79336,0.32822,1.79357,1.23093,1.84071,0.0016568,0.0016568,0.0016568
54,222.391,1.24974,0.9549,1.33231,0.74962,0.79348,0.82907,0.41194,1.69523,0.9914,1.59502,0.0016502,0.0016502,0.0016502
55,226.406,1.31313,0.98881,1.37834,0.74435,0.82377,0.82781,0.33809,2.01321,1.05651,1.86345,0.0016436,0.0016436,0.0016436
56,230.756,1.28816,0.97652,1.35168,0.77132,0.78279,0.82071,0.4208,1.58157,1.0193,1.55421,0.001637,0.001637,0.001637
57,234.79,1.26951,0.97172,1.34535,0.69461,0.81284,0.81662,0.42892,1.55681,1.14917,1.54719,0.0016304,0.0016304,0.0016304
58,238.644,1.22978,0.93134,1.33554,0.76954,0.80743,0.83772,0.48655,1.3465,0.88552,1.36112,0.0016238,0.0016238,0.0016238
59,242.608,1.27749,0.9623,1.35155,0.7777,0.80769,0.83337,0.44658,1.45572,0.95412,1.43983,0.0016172,0.0016172,0.0016172
60,246.58,1.2635,0.95713,1.34759,0.75812,0.80498,0.83062,0.41477,1.56661,1.0461,1.47663,0.0016106,0.0016106,0.0016106
61,250.558,1.23066,0.93202,1.32007,0.74315,0.82608,0.83506,0.49113,1.37494,0.8857,1.35844,0.001604,0.001604,0.001604
62,254.792,1.30393,0.96813,1.36008,0.77057,0.72955,0.79481,0.46675,1.33822,0.9637,1.35204,0.0015974,0.0015974,0.0015974
63,258.885,1.2894,0.96735,1.38776,0.7301,0.77186,0.815,0.40723,1.63314,1.16787,1.54227,0.0015908,0.0015908,0.0015908
64,262.433,1.26757,0.95333,1.35332,0.76112,0.81148,0.85115,0.52958,1.23446,0.85225,1.31473,0.0015842,0.0015842,0.0015842
65,266.266,1.26656,0.93617,1.35015,0.79585,0.80601,0.85842,0.49224,1.45388,0.92719,1.43509,0.0015776,0.0015776,0.0015776
66,270.416,1.27813,0.94452,1.31589,0.73293,0.80328,0.82448,0.49157,1.33161,1.03804,1.37031,0.001571,0.001571,0.001571
67,274.279,1.22914,0.92166,1.3112,0.7432,0.82235,0.84307,0.4745,1.43948,0.92296,1.4488,0.0015644,0.0015644,0.0015644
68,278.683,1.26565,0.90949,1.31212,0.76331,0.8388,0.86068,0.44433,1.68582,0.90136,1.64282,0.0015578,0.0015578,0.0015578
69,282.572,1.21597,0.90909,1.30859,0.77507,0.83792,0.86325,0.382,1.90032,0.96195,1.81588,0.0015512,0.0015512,0.0015512
70,286.783,1.20306,0.88252,1.29043,0.76339,0.85066,0.86418,0.51236,1.3795,0.86595,1.36106,0.0015446,0.0015446,0.0015446
71,291.226,1.20115,0.87782,1.2937,0.77095,0.8265,0.8574,0.48095,1.44859,0.83905,1.42294,0.001538,0.001538,0.001538
72,295.082,1.19029,0.89066,1.28851,0.76343,0.83324,0.84986,0.37106,1.70321,0.93117,1.62536,0.0015314,0.0015314,0.0015314
73,299.345,1.16593,0.87243,1.27661,0.78166,0.81148,0.85535,0.47791,1.41882,0.90674,1.41368,0.0015248,0.0015248,0.0015248
