epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,303.538,1.51719,1.20645,1.24992,0.73994,0.70902,0.76639,0.29487,1.85646,1.60212,1.41639,0.0017294,0.0017294,0.0017294
43,315.016,1.47274,1.17185,1.22117,0.72804,0.70583,0.75425,0.27122,2.06378,1.36945,1.49587,0.0017228,0.0017228,0.0017228
44,327.083,1.50539,1.19918,1.22435,0.7181,0.72541,0.75161,0.25623,2.09203,1.33556,1.53811,0.0017162,0.0017162,0.0017162
45,338.579,1.47083,1.15435,1.20163,0.73527,0.73361,0.75722,0.23093,2.17423,1.35187,1.55555,0.0017096,0.0017096,0.0017096
46,350.102,1.52471,1.15221,1.20845,0.76195,0.73361,0.7775,0.25103,2.17379,1.31898,1.56436,0.001703,0.001703,0.001703
47,361.779,1.50233,1.20192,1.22153,0.67875,0.65847,0.69481,0.19626,2.3527,1.48183,1.72349,0.0016964,0.0016964,0.0016964
48,373.918,1.46254,1.16277,1.22526,0.74219,0.75511,0.76873,0.2697,1.96538,1.57229,1.46551,0.0016898,0.0016898,0.0016898
49,382.812,1.46983,1.13997,1.21005,0.74375,0.74939,0.77739,0.24332,2.13923,1.40745,1.53122,0.0016832,0.0016832,0.0016832
50,389.67,1.47048,1.13208,1.21804,0.74759,0.7418,0.74109,0.24141,2.09665,1.39925,1.49078,0.0016766,0.0016766,0.0016766
51,396.011,1.49127,1.15783,1.21445,0.70021,0.74863,0.75104,0.23441,2.15561,1.3849,1.5643,0.00167,0.00167,0.00167
52,402.354,1.45714,1.13889,1.21607,0.73029,0.73241,0.76139,0.22582,2.1592,1.56631,1.56385,0.0016634,0.0016634,0.0016634
53,409.137,1.50909,1.14364,1.21312,0.76125,0.73613,0.78198,0.25573,2.11538,1.42452,1.52932,0.0016568,0.0016568,0.0016568
54,415.743,1.45146,1.13118,1.20602,0.76221,0.76913,0.80823,0.2926,1.92566,1.44939,1.44108,0.0016502,0.0016502,0.0016502
55,422.74,1.46127,1.14986,1.20596,0.77839,0.73907,0.80032,0.28901,2.01124,1.32423,1.46993,0.0016436,0.0016436,0.0016436
56,429.622,1.45294,1.13766,1.20967,0.72289,0.74863,0.78169,0.26115,1.9712,1.52912,1.48407,0.001637,0.001637,0.001637
57,436.843,1.47919,1.15826,1.22001,0.75415,0.77944,0.81725,0.31044,1.88643,1.38019,1.39925,0.0016304,0.0016304,0.0016304
58,443.092,1.4523,1.13266,1.19436,0.76843,0.78005,0.82127,0.30405,1.97323,1.38255,1.45232,0.0016238,0.0016238,0.0016238
59,449.617,1.46601,1.09849,1.19588,0.74846,0.76013,0.79658,0.24806,2.07262,1.71655,1.51086,0.0016172,0.0016172,0.0016172
60,455.702,1.44449,1.10477,1.19475,0.7345,0.69162,0.73531,0.21343,2.29929,1.36262,1.622,0.0016106,0.0016106,0.0016106
61,461.88,1.42846,1.11515,1.18688,0.77365,0.77186,0.81233,0.27723,1.9869,1.50529,1.44845,0.001604,0.001604,0.001604
62,469.411,1.44244,1.13675,1.19653,0.74617,0.79508,0.79681,0.25304,2.0852,1.54076,1.52208,0.0015974,0.0015974,0.0015974
63,476.68,1.46932,1.11069,1.20066,0.74081,0.76639,0.78523,0.24248,2.08457,1.63123,1.50402,0.0015908,0.0015908,0.0015908
64,483.031,1.44367,1.1027,1.18889,0.73754,0.76013,0.79906,0.24603,2.16561,1.43722,1.52912,0.0015842,0.0015842,0.0015842
