(001, 976.5, N/A)
(002, 976.5, N/A)
(003, 976.5, N/A)
(004, 976.0, N/A)
(005, 974.5, N/A)
(006, 975.0, N/A)
(007, 977.0, N/A)
(008, 978.5, N/A)
(009, 978.0, N/A)
(010, 975.0, N/A)
(011, 976.0, 973.570)
(012, 978.0, 975.710)
(013, 978.0, 977.177)
(014, 976.0, 975.867)
(015, 974.0, 974.109)
(016, 977.0, 974.467)
(017, 980.5, 977.082)
(018, 978.5, 977.532)
(019, 975.0, 974.200)
(020, 971.0, 972.799)
(021, 974.0, 974.440)
(022, 980.0, 978.305)
(023, 980.5, 979.380)
(024, 976.5, 974.851)
(025, 969.0, 971.168)
(026, 968.0, 971.955)
(027, 966.0, 976.690)
(028, 977.5, 978.688)
(029, 978.5, 980.900)
(030, 974.5, 974.847)
(031, 965.0, 969.136)
(032, 964.0, 969.445)
(033, 978.0, 975.205)
(034, 980.5, 982.501)
(035, 977.0, 977.399)
(036, 967.0, 969.310)
(037, 968.5, 967.955)
(038, 978.0, 974.830)
(039, 981.5, 981.289)
(040, 979.0, 977.716)
(041, 969.0, 970.715)
(042, 970.0, 968.753)
(043, 975.5, 975.180)
(044, 981.5, 980.488)
(045, 978.5, 978.942)
(046, 970.5, 971.920)
(047, 969.5, 969.393)
(048, 972.5, 974.530)
(049, 979.0, 979.398)
(050, 979.5, 979.574)
(051, 973.5, 973.987)
(052, 970.5, 969.772)
(053, 973.0, 972.614)
(054, 979.5, 977.709)
(055, 978.5, 979.588)
(056, 974.5, 974.541)
(057, 970.5, 970.946)
(058, 970.0, 972.780)
(059, 973.5, 976.814)
(060, 981.0, 979.059)
(061, 979.5, 978.133)
(062, 973.5, 972.428)
(063, 969.5, 969.807)
(064, 973.0, 973.057)
(065, 979.0, 978.395)
(066, 979.5, 979.781)
(067, 973.5, 974.797)
(068, 970.5, 970.206)
(069, 973.0, 972.705)
(070, 978.5, 977.788)
(071, 980.0, 979.408)
(072, 974.5, 975.288)
(073, 971.0, 970.678)
(074, 974.0, 972.454)
(075, 978.0, 977.561)
(076, 974.5, 978.973)
(077, 974.0, 974.142)
(078, 975.5, 972.876)
(079, 976.0, 975.214)
(080, 974.5, 976.253)
(081, 971.0, 974.913)
(082, 970.0, 973.793)
(083, 975.5, 975.297)
(084, 979.5, 978.231)
(085, 975.5, 976.885)
(086, 972.0, 971.716)
(087, 969.0, 971.410)
(088, 970.5, 974.494)
(089, 975.5, 977.937)
(090, 976.0, 978.685)
(091, 970.0, 974.648)
(092, 966.5, 970.519)
(093, 970.0, 972.508)
(094, 979.5, 977.535)
(095, 980.0, 979.845)
(096, 973.5, 974.023)
(097, 969.5, 968.663)
(098, 970.0, 971.225)
(099, 975.5, 976.606)
(100, 978.5, 979.785)
(101, 976.0, 976.694)
(102, 970.0, 971.507)
(103, 970.5, 970.674)
(104, 976.5, 975.343)
(105, 979.0, 979.403)
(106, 977.5, 976.872)
(107, 974.0, 972.149)
(108, 974.0, 971.394)
(109, 973.5, 974.914)
(110, 974.0, 976.968)
(111, 976.5, 976.731)
(112, 977.5, 976.004)
(113, 975.5, 974.679)
(114, 974.0, 973.386)
(115, 973.5, 974.043)
(116, 976.5, 975.650)
(117, 979.0, 977.193)
(118, 976.5, 976.330)
(119, 973.0, 973.291)
(120, 973.5, 972.838)
(121, 976.0, 975.815)
(122, 979.0, 977.868)
(123, 978.0, 976.850)
(124, 973.5, 973.651)
(125, 971.0, 972.227)
(126, 974.5, 974.558)
(127, 979.0, 978.325)
(128, 978.5, 978.423)
(129, 974.0, 974.086)
(130, 973.0, 971.334)
(131, 974.0, 974.019)
(132, 977.5, 977.275)
(133, 976.0, 978.019)
(134, 974.5, 974.622)
(135, 973.5, 973.062)
(136, 974.5, 974.453)
(137, 975.5, 976.468)
(138, 978.0, 976.463)
(139, 978.0, 975.638)
(140, 973.5, 974.118)
(141, 974.0, 972.804)
(142, 976.5, 975.225)
(143, 978.0, 977.484)
(144, 975.5, 976.577)
(145, 972.5, 973.650)
(146, 975.0, 973.312)
(147, 978.0, 976.482)
(148, 978.5, 977.705)
(149, 975.5, 975.250)
(150, 973.5, 972.698)
