(001,360.5)
(002,360.5)
(003,361.0)
(004,362.0)
(005,363.5)
(006,361.0)
(007,358.5)
(008,358.5)
(009,361.5)
(010,357.0)
(011,354.5)
(012,355.5)
(013,362.0)
(014,366.0)
(015,362.0)
(016,357.0)
(017,357.5)
(018,362.5)
(019,364.5)
(020,362.5)
(021,357.5)
(022,358.5)
(023,362.5)
(024,363.5)
(025,362.0)
(026,359.0)
(027,351.5)
(028,358.0)
(029,367.5)
(030,368.0)
(031,359.5)
(032,353.5)
(033,359.5)
(034,365.0)
(035,363.5)
(036,362.0)
(037,356.5)
(038,358.0)
(039,361.5)
(040,363.0)
(041,361.5)
(042,360.0)
(043,358.5)
(044,357.5)
(045,362.0)
(046,364.0)
(047,362.5)
(048,361.0)
(049,360.5)
(050,360.5)
(051,362.5)
(052,363.5)
(053,360.5)
(054,358.5)
(055,359.5)
(056,362.5)
(057,364.5)
(058,362.5)
(059,356.0)
(060,357.0)
(061,362.0)
(062,365.5)
(063,361.0)
(064,360.0)
(065,361.0)
(066,362.5)
(067,362.5)
(068,361.5)
(069,359.0)
(070,360.5)
(071,363.5)
(072,364.5)
(073,362.0)
(074,360.0)
(075,363.0)
(076,359.0)
(077,356.0)
(078,359.0)
(079,365.0)
(080,365.5)
(081,360.0)
(082,356.0)
(083,362.0)
(084,362.0)
(085,361.0)
(086,361.5)
(087,363.0)
(088,360.5)
(089,360.5)
(090,361.5)
(091,363.5)
(092,359.5)
(093,358.5)
(094,358.5)
(095,360.5)
(096,359.5)
(097,361.5)
(098,363.0)
(099,361.5)
(100,358.5)
(101,357.5)
(102,359.0)
(103,364.0)
(104,365.5)
(105,361.0)
(106,357.0)
(107,360.0)
(108,366.0)
(109,366.5)
(110,360.5)
(111,356.0)
(112,360.0)
(113,364.0)
(114,364.5)
(115,361.0)
(116,358.5)
(117,359.5)
(118,362.5)
(119,363.0)
(120,361.0)
(121,358.0)
(122,362.5)
(123,363.0)
(124,362.0)
(125,360.0)
(126,361.0)
(127,362.5)
(128,362.5)
(129,360.0)
(130,359.5)
(131,361.0)
(132,362.0)
(133,361.5)
(134,362.0)
(135,363.0)
(136,358.5)
(137,357.0)
(138,361.5)
(139,364.0)
(140,363.5)
(141,359.5)
(142,360.0)
(143,363.5)
(144,364.0)
(145,360.5)
(146,357.5)
(147,360.0)
(148,362.0)
(149,363.5)
(150,362.5)
