epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,313.276,1.6897,1.33598,1.50866,0.55492,0.63661,0.55596,0.13194,2.34339,1.76576,2.12091,0.0017294,0.0017294,0.0017294
43,320.933,1.70223,1.35279,1.54261,0.64926,0.63115,0.64895,0.15146,2.37086,1.99082,2.08685,0.0017228,0.0017228,0.0017228
44,329.168,1.72842,1.38592,1.58755,0.54153,0.60511,0.50245,0.09739,2.49702,2.06198,2.22058,0.0017162,0.0017162,0.0017162
45,336.253,1.70096,1.34979,1.57101,0.55734,0.60656,0.53253,0.11632,2.5136,1.84715,2.31982,0.0017096,0.0017096,0.0017096
46,342.927,1.71346,1.32859,1.54182,0.62076,0.65296,0.59376,0.14527,2.27788,2.09674,2.06037,0.001703,0.001703,0.001703
47,350.952,1.72025,1.38515,1.57851,0.63912,0.64114,0.63879,0.14165,2.39675,2.08872,2.15731,0.0016964,0.0016964,0.0016964
48,358.593,1.70674,1.31386,1.55818,0.60148,0.65027,0.6055,0.13426,2.4432,1.82379,2.17421,0.0016898,0.0016898,0.0016898
49,366.107,1.67541,1.30496,1.51673,0.56116,0.57647,0.50773,0.09742,2.68013,1.67388,2.41019,0.0016832,0.0016832,0.0016832
50,373.855,1.64998,1.33449,1.53445,0.55788,0.58333,0.46339,0.08748,2.75015,2.2043,2.52232,0.0016766,0.0016766,0.0016766
51,381.386,1.69117,1.30848,1.51588,0.63137,0.65984,0.65197,0.15714,2.25183,2.09398,2.02903,0.00167,0.00167,0.00167
52,388.942,1.67112,1.30337,1.50571,0.62793,0.70551,0.62001,0.14792,2.30852,1.90488,2.04303,0.0016634,0.0016634,0.0016634
53,396.624,1.66059,1.33003,1.5471,0.66342,0.65301,0.62159,0.15534,2.414,1.5907,2.12303,0.0016568,0.0016568,0.0016568
54,403.294,1.64428,1.29873,1.50559,0.53781,0.60246,0.4975,0.09417,2.77824,1.8212,2.56401,0.0016502,0.0016502,0.0016502
55,410.502,1.68338,1.31842,1.54583,0.47231,0.52459,0.39987,0.08194,2.75357,1.81261,2.54572,0.0016436,0.0016436,0.0016436
56,418.043,1.65722,1.29986,1.51341,0.63258,0.65437,0.63091,0.14467,2.53981,1.64062,2.26263,0.001637,0.001637,0.001637
57,424.709,1.68057,1.26938,1.53207,0.65403,0.68579,0.65465,0.15305,2.37776,2.29932,2.09152,0.0016304,0.0016304,0.0016304
58,432.779,1.63232,1.27737,1.5037,0.66944,0.67486,0.66139,0.16992,2.33511,1.7356,2.08361,0.0016238,0.0016238,0.0016238
59,439.422,1.65273,1.28846,1.5074,0.65841,0.69516,0.66411,0.14289,2.42424,1.82687,2.1675,0.0016172,0.0016172,0.0016172
60,446.611,1.61676,1.23367,1.49024,0.49051,0.51952,0.37872,0.07191,2.8661,1.65244,2.7382,0.0016106,0.0016106,0.0016106
61,453.979,1.65757,1.26121,1.52267,0.63439,0.63934,0.6037,0.13012,2.58298,1.55942,2.21013,0.001604,0.001604,0.001604
62,461.356,1.61799,1.2663,1.50495,0.64341,0.68852,0.65755,0.14423,2.55018,1.63054,2.20212,0.0015974,0.0015974,0.0015974
63,469.832,1.63372,1.24917,1.50798,0.71079,0.69126,0.72236,0.19775,2.32373,1.63084,1.9973,0.0015908,0.0015908,0.0015908
64,476.502,1.63224,1.28022,1.49879,0.60223,0.58607,0.53208,0.094,2.76447,2.70425,2.47137,0.0015842,0.0015842,0.0015842
65,483.821,1.64253,1.2353,1.47333,0.67203,0.63825,0.62631,0.13582,2.59293,1.72928,2.36742,0.0015776,0.0015776,0.0015776
66,490.64,1.61959,1.26286,1.46979,0.61078,0.62022,0.56169,0.11175,2.79187,1.39327,2.50095,0.001571,0.001571,0.001571
67,497.801,1.61698,1.23973,1.49134,0.64089,0.69728,0.67771,0.16407,2.44343,1.77486,2.09905,0.0015644,0.0015644,0.0015644
68,505.141,1.62824,1.26703,1.49585,0.74249,0.7459,0.75559,0.2482,2.16749,1.36668,1.79035,0.0015578,0.0015578,0.0015578
69,512.184,1.61485,1.22644,1.48895,0.71763,0.70765,0.72115,0.18647,2.39967,1.76031,2.05865,0.0015512,0.0015512,0.0015512
70,519.996,1.61914,1.19664,1.46822,0.62277,0.67486,0.59399,0.12819,2.70776,1.37714,2.33401,0.0015446,0.0015446,0.0015446
71,528.461,1.60259,1.20024,1.48755,0.59907,0.61066,0.55926,0.11082,2.76315,1.4556,2.53096,0.001538,0.001538,0.001538
72,535.122,1.59328,1.20494,1.48185,0.67185,0.69536,0.62352,0.1613,2.54993,1.3722,2.25582,0.0015314,0.0015314,0.0015314
73,542.773,1.59423,1.19678,1.47356,0.72489,0.7459,0.76107,0.29503,2.00444,1.19031,1.6943,0.0015248,0.0015248,0.0015248
74,550.297,1.61216,1.21517,1.48461,0.67425,0.7418,0.72049,0.2553,2.04405,1.66007,1.79668,0.0015182,0.0015182,0.0015182
75,558.651,1.6275,1.22221,1.47692,0.71558,0.74863,0.76853,0.27838,2.00251,1.43945,1.71031,0.0015116,0.0015116,0.0015116
76,566.469,1.59087,1.18878,1.44804,0.73651,0.77136,0.80486,0.37164,1.68381,1.24625,1.53695,0.001505,0.001505,0.001505
77,573.03,1.587,1.16211,1.43396,0.71771,0.7582,0.7785,0.27929,2.08133,1.17136,1.75155,0.0014984,0.0014984,0.0014984
78,580.382,1.60392,1.15568,1.45371,0.72365,0.77322,0.79378,0.27476,2.12869,1.09798,1.78178,0.0014918,0.0014918,0.0014918
79,589.152,1.56435,1.19813,1.45948,0.66347,0.72814,0.69329,0.18989,2.35067,1.32409,2.06039,0.0014852,0.0014852,0.0014852
80,596.443,1.57801,1.16887,1.46588,0.7505,0.77186,0.80928,0.3528,1.82106,1.07514,1.5418,0.0014786,0.0014786,0.0014786
81,603.741,1.59797,1.21303,1.45522,0.71511,0.73224,0.74828,0.24229,2.05877,1.65833,1.75955,0.001472,0.001472,0.001472
82,611.131,1.57428,1.15368,1.44793,0.70949,0.75734,0.7903,0.34732,1.81004,1.23125,1.5818,0.0014654,0.0014654,0.0014654
83,619.133,1.58304,1.19511,1.45902,0.73668,0.72404,0.7728,0.29489,1.93763,1.24526,1.71345,0.0014588,0.0014588,0.0014588
84,626.819,1.54112,1.1149,1.42468,0.68781,0.79458,0.76349,0.23104,2.25615,1.09452,1.92843,0.0014522,0.0014522,0.0014522
85,634.13,1.53105,1.13313,1.42158,0.7361,0.76592,0.79246,0.29488,2.01505,1.14094,1.7227,0.0014456,0.0014456,0.0014456
86,641.19,1.55027,1.17474,1.43557,0.73072,0.76366,0.77835,0.2761,2.14566,1.09553,1.77697,0.001439,0.001439,0.001439
87,649.139,1.55689,1.15171,1.42613,0.73803,0.77596,0.80731,0.39665,1.70783,1.15846,1.48347,0.0014324,0.0014324,0.0014324
88,655.844,1.54833,1.11772,1.43308,0.73602,0.79372,0.80276,0.33173,1.87729,1.10596,1.55176,0.0014258,0.0014258,0.0014258
89,662.665,1.55072,1.13705,1.42543,0.69778,0.78689,0.78361,0.24657,2.17124,1.26113,1.87984,0.0014192,0.0014192,0.0014192
90,670.034,1.5452,1.13032,1.42803,0.71178,0.72404,0.73379,0.23509,2.16007,1.24691,1.87413,0.0014126,0.0014126,0.0014126
91,676.977,1.53413,1.13307,1.41513,0.73906,0.79918,0.81894,0.34945,1.83812,1.0843,1.58422,0.001406,0.001406,0.001406
92,683.936,1.553,1.14414,1.44258,0.75861,0.73844,0.78206,0.25667,2.21704,1.06328,1.82147,0.0013994,0.0013994,0.0013994
93,690.947,1.51241,1.12603,1.42745,0.71241,0.78512,0.78064,0.27118,2.12581,1.18256,1.77008,0.0013928,0.0013928,0.0013928
94,698.308,1.53728,1.14509,1.43273,0.71425,0.80328,0.80199,0.30178,1.94417,1.04216,1.64579,0.0013862,0.0013862,0.0013862
95,705.475,1.5056,1.11423,1.42732,0.69423,0.77869,0.74094,0.25904,2.10842,1.1697,1.88808,0.0013796,0.0013796,0.0013796
96,713.569,1.53377,1.13408,1.44471,0.75474,0.78005,0.82733,0.36495,1.83173,1.12448,1.61153,0.001373,0.001373,0.001373
97,720.888,1.56645,1.13341,1.4343,0.70873,0.78279,0.78451,0.31872,1.91507,1.3363,1.62292,0.0013664,0.0013664,0.0013664
98,728.483,1.53326,1.10559,1.42433,0.75122,0.77965,0.822,0.32362,1.97684,1.09564,1.65073,0.0013598,0.0013598,0.0013598
99,736.256,1.50202,1.11496,1.41123,0.70564,0.79098,0.7828,0.28678,2.08161,1.19327,1.77332,0.0013532,0.0013532,0.0013532
100,744.113,1.51283,1.1079,1.41742,0.75729,0.81412,0.82696,0.3734,1.79154,0.95947,1.57003,0.0013466,0.0013466,0.0013466
101,752.146,1.55376,1.15488,1.43459,0.73888,0.7886,0.83084,0.40882,1.67006,1.04057,1.46773,0.00134,0.00134,0.00134
102,760.043,1.50328,1.08826,1.3902,0.74137,0.81062,0.83235,0.39382,1.72914,1.09132,1.48283,0.0013334,0.0013334,0.0013334
103,767.075,1.52074,1.12762,1.40746,0.7364,0.81011,0.83273,0.36952,1.79958,1.12642,1.52687,0.0013268,0.0013268,0.0013268
104,774.023,1.49862,1.09124,1.39303,0.72532,0.81557,0.82915,0.37094,1.8116,0.99275,1.53977,0.0013202,0.0013202,0.0013202
105,781.208,1.48453,1.07627,1.39833,0.76205,0.81967,0.84344,0.41684,1.6665,0.99817,1.44339,0.0013136,0.0013136,0.0013136
106,789.641,1.47603,1.08232,1.37858,0.7138,0.78142,0.80575,0.33266,1.95807,1.01586,1.63335,0.001307,0.001307,0.001307
107,797.092,1.50685,1.07735,1.41769,0.72626,0.81187,0.82681,0.34179,1.99127,1.03878,1.66221,0.0013004,0.0013004,0.0013004
108,804.28,1.47988,1.08377,1.3952,0.74773,0.79364,0.8232,0.29095,2.17686,1.15847,1.77065,0.0012938,0.0012938,0.0012938
