(001, 1280.5, N/A)
(002, 1281.0, N/A)
(003, 1280.5, N/A)
(004, 1280.5, N/A)
(005, 1280.0, N/A)
(006, 1280.5, N/A)
(007, 1281.0, N/A)
(008, 1281.0, N/A)
(009, 1280.5, N/A)
(010, 1280.5, N/A)
(011, 1280.5, 1287.076)
(012, 1280.5, 1287.076)
(013, 1281.0, 1287.083)
(014, 1281.0, 1287.417)
(015, 1281.0, 1287.41)
(016, 1280.5, 1287.412)
(017, 1280.5, 1287.072)
(018, 1280.5, 1287.076)
(019, 1280.5, 1287.081)
(020, 1280.5, 1287.081)
(021, 1280.5, 1287.081)
(022, 1280.0, 1287.08)
(023, 1279.5, 1286.728)
(024, 1278.0, 1286.362)
(025, 1276.5, 1285.146)
(026, 1277.0, 1283.807)
(027, 1276.5, 1284.228)
(028, 1270.0, 1283.872)
(029, 1258.5, 1277.226)
(030, 1249.0, 1264.198)
(031, 1245.0, 1252.923)
(032, 1244.5, 1248.131)
(033, 1244.0, 1248.129)
(034, 1239.0, 1248.226)
(035, 1230.5, 1241.428)
(036, 1219.0, 1228.9)
(037, 1219.0, 1215.925)
(038, 1217.0, 1222.324)
(039, 1222.0, 1218.483)
(040, 1227.5, 1222.079)
(041, 1232.5, 1226.695)
(042, 1238.0, 1232.836)
(043, 1236.5, 1245.288)
(044, 1236.0, 1244.193)
(045, 1232.0, 1243.808)
(046, 1228.5, 1238.885)
(047, 1222.0, 1234.877)
(048, 1221.5, 1229.707)
(049, 1228.0, 1230.586)
(050, 1232.0, 1236.007)
(051, 1235.5, 1240.367)
(052, 1245.5, 1239.433)
(053, 1253.0, 1250.391)
(054, 1255.0, 1261.331)
(055, 1257.5, 1261.838)
(056, 1255.0, 1262.907)
(057, 1244.0, 1260.126)
(058, 1245.5, 1248.654)
(059, 1245.0, 1252.594)
(060, 1253.0, 1248.23)
(061, 1263.5, 1257.514)
(062, 1270.5, 1273.528)
(063, 1265.5, 1277.812)
(064, 1254.0, 1273.188)
(065, 1253.0, 1262.94)
(066, 1249.5, 1262.077)
(067, 1251.5, 1258.605)
(068, 1257.5, 1260.901)
(069, 1271.0, 1261.586)
(070, 1269.0, 1278.629)
(071, 1271.0, 1276.37)
(072, 1273.0, 1277.669)
(073, 1269.0, 1279.063)
(074, 1264.0, 1275.619)
(075, 1254.5, 1271.08)
(076, 1248.0, 1262.411)
(077, 1252.0, 1255.316)
(078, 1257.0, 1254.433)
(079, 1266.0, 1259.387)
(080, 1272.0, 1267.52)
(081, 1269.0, 1277.541)
(082, 1267.0, 1275.184)
(083, 1260.5, 1273.765)
(084, 1254.5, 1268.594)
(085, 1254.5, 1263.287)
(086, 1260.5, 1263.299)
(087, 1264.5, 1269.755)
(088, 1267.0, 1273.403)
(089, 1268.0, 1275.335)
(090, 1269.0, 1276.127)
(091, 1273.0, 1277.195)
(092, 1274.0, 1280.266)
(093, 1274.0, 1280.645)
(094, 1274.5, 1280.092)
(095, 1274.5, 1280.053)
(096, 1269.0, 1281.233)
(097, 1271.5, 1277.583)
(098, 1273.5, 1280.099)
(099, 1272.5, 1281.777)
(100, 1274.0, 1281.04)
(101, 1273.0, 1282.238)
(102, 1270.0, 1281.422)
(103, 1269.5, 1278.987)
(104, 1268.0, 1278.64)
(105, 1270.5, 1277.348)
(106, 1274.0, 1279.685)
(107, 1275.5, 1282.423)
(108, 1275.0, 1283.424)
(109, 1270.0, 1282.962)
(110, 1260.5, 1278.912)
(111, 1254.5, 1268.737)
(112, 1253.0, 1261.928)
(113, 1260.5, 1255.417)
(114, 1273.5, 1262.796)
(115, 1280.0, 1273.758)
(116, 1277.5, 1282.904)
(117, 1267.0, 1281.11)
(118, 1259.0, 1273.005)
(119, 1255.0, 1266.468)
(120, 1255.0, 1263.081)
(121, 1265.5, 1258.118)
(122, 1275.5, 1267.347)
(123, 1277.5, 1280.656)
(124, 1276.0, 1281.496)
(125, 1269.0, 1280.29)
(126, 1259.0, 1275.143)
(127, 1256.5, 1266.956)
(128, 1256.0, 1264.884)
(129, 1257.0, 1264.424)
(130, 1264.0, 1260.413)
(131, 1272.0, 1266.617)
(132, 1270.0, 1278.508)
(133, 1264.5, 1277.115)
(134, 1263.5, 1272.9)
(135, 1261.0, 1272.751)
(136, 1262.0, 1270.996)
(137, 1269.5, 1266.703)
(138, 1277.0, 1272.906)
(139, 1282.5, 1278.331)
(140, 1277.5, 1287.088)
(141, 1269.5, 1283.224)
(142, 1262.0, 1276.934)
(143, 1255.5, 1270.256)
(144, 1258.5, 1263.164)
(145, 1268.5, 1261.041)
(146, 1279.0, 1269.775)
(147, 1281.0, 1277.35)
(148, 1275.0, 1283.25)
(149, 1264.5, 1279.234)
(150, 1259.5, 1270.858)
