(001,374.0)
(002,364.5)
(003,380.5)
(004,393.0)
(005,361.5)
(006,398.5)
(007,375.5)
(008,375.5)
(009,339.5)
(010,337.0)
(011,351.0)
(012,369.5)
(013,348.5)
(014,325.5)
(015,325.5)
(016,366.0)
(017,368.5)
(018,350.5)
(019,348.5)
(020,361.0)
(021,385.5)
(022,362.0)
(023,331.5)
(024,336.0)
(025,365.0)
(026,374.0)
(027,364.5)
(028,352.5)
(029,358.5)
(030,378.0)
(031,361.5)
(032,346.5)
(033,346.5)
(034,376.0)
(035,360.5)
(036,361.5)
(037,366.0)
(038,362.5)
(039,347.5)
(040,342.5)
(041,350.0)
(042,380.0)
(043,383.0)
(044,355.5)
(045,359.0)
(046,371.5)
(047,380.0)
(048,351.0)
(049,336.0)
(050,353.5)
(051,376.0)
(052,365.5)
(053,363.0)
(054,364.5)
(055,363.5)
(056,362.0)
(057,360.0)
(058,366.0)
(059,360.5)
(060,354.5)
(061,345.5)
(062,367.0)
(063,377.0)
(064,361.5)
(065,353.5)
(066,363.0)
(067,379.0)
(068,372.0)
(069,355.0)
(070,356.5)
(071,359.0)
(072,361.0)
(073,374.5)
(074,373.5)
(075,380.0)
(076,377.0)
(077,361.5)
(078,348.5)
(079,366.0)
(080,374.5)
(081,372.5)
(082,358.0)
(083,365.5)
(084,373.5)
(085,372.5)
(086,368.0)
(087,366.0)
(088,372.0)
(089,375.0)
(090,375.0)
(091,365.5)
(092,369.0)
(093,376.5)
(094,378.5)
(095,375.5)
(096,359.5)
(097,365.0)
(098,379.5)
(099,378.0)
(100,372.0)
(101,357.0)
(102,368.0)
(103,377.5)
(104,350.5)
(105,346.5)
(106,377.0)
(107,383.0)
(108,366.5)
(109,357.0)
(110,364.5)
(111,371.5)
(112,367.0)
(113,379.5)
(114,386.0)
(115,371.5)
(116,352.0)
(117,357.0)
(118,375.5)
(119,379.0)
(120,378.0)
(121,372.5)
(122,360.0)
(123,353.0)
(124,372.5)
(125,379.0)
(126,376.0)
(127,371.0)
(128,365.0)
(129,374.0)
(130,374.5)
(131,360.0)
(132,368.5)
(133,377.5)
(134,377.0)
(135,360.0)
(136,369.5)
(137,377.5)
(138,378.5)
(139,362.5)
(140,366.0)
(141,380.0)
(142,367.5)
(143,366.0)
(144,370.0)
(145,381.5)
(146,370.5)
(147,359.0)
(148,370.0)
(149,376.0)
(150,375.5)
