(001, 296.5, 297.982)
(002, 296.5, 297.982)
(003, 296.5, 297.982)
(004, 296.5, 298.267)
(005, 296.5, 298.596)
(006, 297.0, 299.429)
(007, 297.0, 299.759)
(008, 296.5, 299.584)
(009, 300.0, 303.456)
(010, 302.0, 306.53)
(011, 306.5, 299.876)
(012, 309.0, 303.226)
(013, 310.0, 305.598)
(014, 312.0, 308.117)
(015, 310.0, 308.881)
(016, 304.0, 307.098)
(017, 298.5, 303.878)
(018, 296.5, 301.062)
(019, 296.5, 298.710)
(020, 299.5, 298.603)
(021, 303.0, 300.547)
(022, 305.5, 303.383)
(023, 308.0, 305.283)
(024, 310.0, 306.663)
(025, 310.0, 308.274)
(026, 306.5, 307.400)
(027, 304.5, 305.927)
(028, 302.0, 304.681)
(029, 298.5, 302.470)
(030, 297.5, 301.965)
(031, 299.0, 301.220)
(032, 303.0, 302.276)
(033, 307.5, 304.622)
(034, 308.0, 305.651)
(035, 305.0, 304.738)
(036, 303.0, 303.608)
(037, 300.5, 302.330)
(038, 300.0, 301.567)
(039, 299.5, 300.879)
(040, 300.0, 300.398)
(041, 302.5, 301.166)
(042, 304.0, 302.177)
(043, 306.5, 304.485)
(044, 306.0, 305.051)
(045, 304.5, 305.596)
(046, 297.0, 302.283)
(047, 293.5, 298.752)
(048, 290.0, 296.359)
(049, 294.0, 294.812)
(050, 295.5, 294.719)
(051, 300.0, 296.671)
(052, 308.0, 300.517)
(053, 311.0, 304.512)
(054, 310.0, 307.037)
(055, 305.0, 306.139)
(056, 296.5, 302.463)
(057, 295.0, 299.596)
(058, 294.5, 297.395)
(059, 296.5, 297.130)
(060, 302.0, 298.990)
(061, 307.5, 302.967)
(062, 309.5, 305.016)
(063, 309.5, 306.499)
(064, 305.0, 306.053)
(065, 298.5, 303.564)
(066, 295.5, 300.052)
(067, 292.0, 296.557)
(068, 295.0, 296.717)
(069, 297.5, 297.535)
(070, 302.5, 299.753)
(071, 307.5, 303.800)
(072, 308.5, 306.263)
(073, 305.5, 305.943)
(074, 300.0, 303.547)
(075, 296.5, 300.014)
(076, 294.0, 296.733)
(077, 295.5, 296.119)
(078, 297.5, 296.087)
(079, 301.5, 298.145)
(080, 305.0, 300.990)
(081, 304.5, 302.670)
(082, 302.5, 302.159)
(083, 300.5, 300.804)
(084, 299.5, 300.075)
(085, 297.5, 298.466)
(086, 299.0, 298.420)
(087, 299.5, 299.047)
(088, 300.5, 298.986)
(089, 301.0, 299.305)
(090, 300.5, 299.991)
(091, 299.5, 299.770)
(092, 298.5, 299.519)
(093, 299.0, 299.503)
(094, 299.0, 299.317)
(095, 299.0, 299.158)
(096, 299.0, 300.056)
(097, 300.0, 299.919)
(098, 299.5, 299.745)
(099, 299.5, 299.259)
(100, 300.0, 299.220)
(101, 300.0, 299.948)
(102, 299.5, 299.471)
(103, 299.0, 299.941)
(104, 298.5, 300.060)
(105, 300.5, 300.445)
(106, 298.5, 299.630)
(107, 301.0, 299.108)
(108, 300.0, 300.301)
(109, 298.0, 299.687)
(110, 298.0, 299.239)
(111, 298.5, 297.693)
(112, 297.0, 297.315)
(113, 297.5, 297.405)
(114, 298.5, 297.703)
(115, 300.0, 298.318)
(116, 300.5, 298.892)
(117, 300.0, 299.379)
(118, 299.0, 298.541)
(119, 298.5, 297.705)
(120, 298.0, 297.901)
(121, 298.0, 298.265)
(122, 297.5, 297.081)
(123, 299.0, 297.640)
(124, 300.5, 297.535)
(125, 301.5, 299.059)
(126, 301.0, 299.341)
(127, 300.0, 299.776)
(128, 298.5, 299.543)
(129, 299.0, 299.424)
(130, 298.0, 298.622)
(131, 298.5, 298.870)
(132, 298.5, 298.824)
(133, 299.0, 298.718)
(134, 299.5, 298.822)
(135, 301.0, 299.655)
(136, 300.0, 299.824)
(137, 299.5, 299.089)
(138, 299.5, 299.463)
(139, 299.0, 299.410)
(140, 299.5, 299.350)
(141, 299.0, 299.286)
(142, 299.0, 298.731)
(143, 298.5, 298.501)
(144, 299.0, 298.815)
(145, 299.0, 299.334)
(146, 298.5, 298.819)
(147, 299.5, 299.340)
(148, 299.5, 299.571)
(149, 299.5, 299.606)
(150, 299.5, 299.709)
