(001,978.5)
(002,972.5)
(003,979.5)
(004,976.0)
(005,889.5)
(006,873.0)
(007,892.5)
(008,867.0)
(009,852.5)
(010,878.0)
(011,889.5)
(012,882.0)
(013,873.5)
(014,882.0)
(015,890.5)
(016,872.0)
(017,858.5)
(018,874.5)
(019,906.0)
(020,918.0)
(021,897.0)
(022,881.5)
(023,895.0)
(024,913.5)
(025,902.5)
(026,885.0)
(027,898.0)
(028,921.0)
(029,919.5)
(030,906.0)
(031,896.5)
(032,905.0)
(033,899.5)
(034,906.0)
(035,914.0)
(036,917.5)
(037,898.5)
(038,897.0)
(039,914.0)
(040,921.0)
(041,913.0)
(042,907.0)
(043,911.5)
(044,917.0)
(045,936.5)
(046,919.5)
(047,901.5)
(048,897.0)
(049,903.5)
(050,911.5)
(051,917.5)
(052,912.0)
(053,916.5)
(054,926.5)
(055,929.5)
(056,923.0)
(057,914.0)
(058,915.0)
(059,914.0)
(060,913.5)
(061,933.5)
(062,944.5)
(063,926.0)
(064,910.0)
(065,910.5)
(066,926.5)
(067,938.0)
(068,927.5)
(069,919.5)
(070,925.5)
(071,922.5)
(072,917.0)
(073,931.5)
(074,940.0)
(075,942.0)
(076,925.5)
(077,918.0)
(078,919.5)
(079,934.5)
(080,926.5)
(081,919.0)
(082,919.5)
(083,942.5)
(084,936.0)
(085,923.0)
(086,913.0)
(087,920.0)
(088,943.5)
(089,943.5)
(090,928.5)
(091,916.0)
(092,937.0)
(093,947.5)
(094,938.5)
(095,924.5)
(096,911.5)
(097,935.0)
(098,945.5)
(099,931.0)
(100,928.0)
(101,934.0)
(102,944.5)
(103,930.0)
(104,910.5)
(105,918.5)
(106,936.5)
(107,936.0)
(108,927.0)
(109,936.0)
(110,945.0)
(111,941.0)
(112,933.5)
(113,937.0)
(114,936.5)
(115,931.5)
(116,927.0)
(117,938.0)
(118,947.0)
(119,941.5)
(120,936.0)
(121,940.0)
(122,936.5)
(123,924.5)
(124,939.5)
(125,950.0)
(126,948.0)
(127,933.5)
(128,931.5)
(129,940.5)
(130,940.0)
(131,937.0)
(132,942.0)
(133,942.5)
(134,935.0)
(135,933.0)
(136,946.0)
(137,963.0)
(138,948.0)
(139,921.0)
(140,923.5)
(141,940.5)
(142,942.0)
(143,940.5)
(144,937.0)
(145,943.5)
(146,935.0)
(147,935.0)
(148,946.0)
(149,948.5)
(150,945.0)
