epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.44286,3.67712,3.64802,4.15566,0.00048,0.01776,0.00026,9e-05,3.70196,4.10768,4.14338,0.00064,0.00064,0.00064
2,15.3662,3.50974,2.97659,3.62512,0.00061,0.02596,0.00033,0.00011,3.60697,3.72793,3.96793,0.00129571,0.00129571,0.00129571
3,23.4008,2.90909,2.68341,2.98161,0.04407,0.01503,0.00899,0.00407,3.3084,3.91789,3.48526,0.00194706,0.00194706,0.00194706
4,31.5187,2.66081,2.35809,2.57478,0.05695,0.06557,0.01882,0.0045,3.19804,4.64097,3.0744,0.0019802,0.0019802,0.0019802
5,39.8116,2.50569,2.26969,2.41662,0.27409,0.2418,0.13709,0.03567,2.67994,2.94256,2.67532,0.0019736,0.0019736,0.0019736
6,47.0251,2.4054,2.16854,2.25956,0.38649,0.39158,0.30193,0.07215,2.5529,2.5429,2.39909,0.001967,0.001967,0.001967
7,54.2824,2.33259,2.05239,2.21705,0.38585,0.39891,0.27883,0.06908,2.32703,2.40344,2.14869,0.0019604,0.0019604,0.0019604
8,61.9383,2.23398,1.96684,2.10601,0.42859,0.35929,0.34173,0.09817,2.3145,2.51113,2.1104,0.0019538,0.0019538,0.0019538
9,69.5284,2.18766,1.92967,2.02797,0.50011,0.46311,0.4311,0.12558,2.30459,2.2359,2.0338,0.0019472,0.0019472,0.0019472
10,77.0101,2.21813,1.88552,1.9948,0.61068,0.52732,0.54615,0.15687,2.30921,1.97961,1.98997,0.0019406,0.0019406,0.0019406
11,84.292,2.14049,1.83392,1.90913,0.45407,0.43306,0.34134,0.07942,2.45754,2.14977,2.14428,0.001934,0.001934,0.001934
12,91.7808,2.05806,1.78259,1.84953,0.4634,0.53562,0.43977,0.11691,2.38903,2.51497,2.09538,0.0019274,0.0019274,0.0019274
13,98.8606,2.05729,1.75774,1.81647,0.47537,0.45355,0.40337,0.10842,2.31218,2.90125,1.98921,0.0019208,0.0019208,0.0019208
14,106.839,2.00031,1.70952,1.79276,0.50205,0.48634,0.41107,0.09416,2.6099,1.93554,2.20596,0.0019142,0.0019142,0.0019142
15,114.514,2.03826,1.72288,1.78346,0.59169,0.59016,0.5676,0.15107,2.269,2.09447,1.99341,0.0019076,0.0019076,0.0019076
16,121.869,1.99732,1.67862,1.74755,0.45042,0.44126,0.37225,0.09195,2.29617,2.89977,2.05951,0.001901,0.001901,0.001901
17,128.356,1.9706,1.70544,1.75893,0.52211,0.45902,0.43955,0.09611,2.36114,2.68142,2.03614,0.0018944,0.0018944,0.0018944
